event_id,timestamp,user_id,username,command,device,privilege_used
CMD010454,2026-06-26 14:51:00,U1025,betty.brown22,clear,  WKSTN-U1025 ,USER
CMD006851,2026-06-26 15:30:00,U1017,emily.hernandez34,cat readme.txt,WKSTN-U1017,USER
CMD038533,2026-06-26 15:42:00,U1093,sarah.clark44,ipconfig,WKSTN-U1093,USER
CMD038091,2026-06-26 14:20:00,U1092,STEVEN.THOMAS,systeminfo,WKSTN-U1092,USER
CMD026669,2026-06-26 13:33:00,U1065,michael.ramirez47,ping 10.0.0.5,WKSTN-U1065,user
CMD027073,2026-06-26 15:36:00,U1066,michelle.wright62,cd project/,WKSTN-U1066,USER
CMD009562,2026-06-26 14:54:00,U1023,richard.wright,top,WKSTN-U1023,USER
CMD036295,2026-06-26 14:26:00,U1088,andrew.smith85,df -h,WKSTN-U1088,USER
CMD037637,2026-06-26 13:57:00,U1091,linda.robinson,clear,,USER
CMD012689,2026-06-26 16:28:00,U1030,betty.rodriguez86,cd project/,WKSTN-U1030,USER
CMD007333,2026-06-28 16:13:00,U1018,betty.white57,dir,WKSTN-U1018,USER
CMD011374,2026-06-26 16:00:00,U1027,patricia.brown75,whoami,WKSTN-U1027,USER
CMD005136,2026-06-27 15:02:00,U1013,emily.smith,df -h,WKSTN-U1013,USER
CMD005135,2026-06-27 12:50:00,U1013,emily.smith	,cd project/,,USER
CMD033590,2026-06-28 08:43:00,U1082,karen.hill96,systeminfo,WKSTN-U1082,USER
CMD026692,2026-06-27 14:41:00,U1065,michael.ramirez47,top,WKSTN-U1065,USER
CMD005134,2026-06-27 12:25:00,U1013,emily.smith,ipconfig,WKSTN-U1013,user
CMD010453,2026-06-26 15:54:00,U1025,betty.brown22,git status,WKSTN-U1025,USER
CMD007332,2026-06-28 10:44:00,U1018,betty.white57,ipconfig,WKSTN-U1018,USER
CMD033156,2026-06-26 16:25:00,U1081,margaret.davis,clear,WKSTN-U1081,USER
CMD036749,2026-06-29 08:00:00,U1089,paul.brown27,git pull,WKSTN-U1089,USER
CMD033155,2026-06-26 16:58:00,U1081,margaret.davis,ls -la,WKSTN-U1081,USER
CMD036296,2026-06-26 16:48:00,U1088,andrew.smith85,clear,  WKSTN-U1088 ,USER
CMD011808,2026-06-26 15:46:00,U1028,  john.hill ,cd project/,WKSTN-U1028,USER
CMD033591,2026-06-28 12:29:00,U1082,karen.hill96,top,WKSTN-U1082,USER
CMD010897,2026-06-26 16:34:00,U1026,elizabeth.gonzalez,cat readme.txt,WKSTN-U1026,USER
CMD034028,2026-06-26 16:15:00,U1083,SARAH.ALLEN70,ipconfig,WKSTN-U1083,USER
CMD006872,2026-06-28 08:15:00,U1017,emily.hernandez34,ls -la,WKSTN-U1017,USER
CMD008681,2026-06-29 08:06:00,U1021,jessica.walker,git pull,WKSTN-U1021,USER
CMD034515,2026-06-29 07:12:00,U1084,joshua.taylor,df -h,WKSTN-U1084,USER
CMD008683,2026-06-29 07:58:00,U1021,jessica.walker,top,WKSTN-U1021,USER
CMD007787,2026-06-29 07:02:00,U1019,donna.anderson,cat readme.txt,WKSTN-U1019,USER
CMD037638,2026-06-26 15:48:00,U1091,linda.robinson,whoami	,WKSTN-U1091,USER
CMD007334,2026-06-28 14:21:00,U1018,BETTY.WHITE57,ls -la,WKSTN-U1018,USER
CMD033613,2026-06-29 08:20:00,U1082,karen.hill96,df -h,WKSTN-U1082,USER
CMD035833,2026-06-29 08:29:00,U1087,charles.sanchez,systeminfo,WKSTN-U1087	,USER
CMD038553,2026-06-29 09:04:00,U1093,  sarah.clark44 ,cat readme.txt,WKSTN-U1093,USER
CMD010917,2026-06-29 08:16:00,U1026,elizabeth.gonzalez,dir,WKSTN-U1026,USER
CMD034948,2026-06-29 09:53:00,U1085,barbara.walker67,ping 10.0.0.5,WKSTN-U1085,USER
CMD006391,2026-06-29 09:49:00,U1016,patricia.thomas,whoami,WKSTN-U1016,USER
CMD018683,2026-06-29 09:52:00,U1045,daniel.sanchez90,dir,WKSTN-U1045,USER
CMD007788,2026-06-29 10:09:00,U1019,,ping 10.0.0.5,WKSTN-U1019,USER
CMD010920,2026-06-29 09:11:00,U1026,elizabeth.gonzalez,cat readme.txt,WKSTN-U1026,USER
CMD007786,2026-06-29 09:07:00,U1019,donna.anderson,dir,WKSTN-U1019,USER
CMD034517,2026-06-29 09:15:00,U1084,joshua.taylor,git pull,WKSTN-U1084,
CMD007352,2026-06-29 09:54:00,U1018,betty.white57,systeminfo,WKSTN-U1018,USER
CMD010919,2026-06-29 10:01:00,U1026,elizabeth.gonzalez,df -h,WKSTN-U1026,USER
CMD005541,2026-06-29 09:23:00,U1014,james.taylor,whoami,WKSTN-U1014,USER
CMD038555,2026-06-29 08:44:00,U1093,sarah.clark44,df -h,WKSTN-U1093,USER
CMD035830,2026-06-29 09:10:00,U1087,charles.sanchez,dir,WKSTN-U1087,USER
CMD008232,2026-06-29 08:36:00,U1020,andrew.thomas36,ipconfig,WKSTN-U1020,USER
CMD038110,2026-06-29 08:19:00,U1092,steven.thomas,top,WKSTN-U1092,USER
CMD033174,2026-06-29 08:37:00,U1081,margaret.davis,dir,WKSTN-U1081,USER
CMD038554,2026-06-29 08:55:00,U1093,sarah.clark44,git pull,WKSTN-U1093,USER
CMD010918,2026-06-29 09:53:00,U1026,elizabeth.gonzalez,systeminfo,WKSTN-U1026,
CMD015904,2026-06-29 09:50:00,U1038,emily.clark,top,WKSTN-U1038,USER
CMD038113,2026-06-29 09:54:00,U1092,steven.thomas,dir,WKSTN-U1092,USER
CMD010030,2026-06-29 08:42:00,U1024,emily.miller,git pull,WKSTN-U1024,USER
CMD009586,2026-06-29 09:40:00,U1023,richard.wright,whoami,WKSTN-U1023,USER
CMD010474,2026-06-29 10:50:00,U1025,betty.brown22,ipconfig,,USER
CMD018685,2026-06-29 10:15:00,U1045,daniel.sanchez90,systeminfo,WKSTN-U1045,user
CMD036313,2026-06-29 12:52:00,U1088,andrew.smith85,df -h	,WKSTN-U1088,USER
CMD012708,2026-06-29 11:47:00,U1030,betty.rodriguez86,git status,WKSTN-U1030,USER
CMD015907,2026-06-29 10:45:00,U1038,emily.clark,cat readme.txt,WKSTN-U1038,USER
CMD009138,2026-06-29 11:39:00,U1022,sandra.brown,clear,WKSTN-U1022,
CMD005538,2026-06-29 11:51:00,U1014,james.taylor,whoami,WKSTN-U1014,USER
CMD011830,2026-06-29 12:22:00,U1028,john.hill,ls -la,WKSTN-U1028,USER
CMD037659,2026-06-29 10:56:00,U1091,linda.robinson,ping 10.0.0.5,WKSTN-U1091,USER
CMD007354,2026-06-29 10:41:00,U1018,betty.white57,ping 10.0.0.5,WKSTN-U1018,USER
CMD011829,2026-06-29 11:25:00,U1028,john.hill,dir,WKSTN-U1028,USER
CMD018684,2026-06-29 11:23:00,U1045,daniel.sanchez90,git pull,WKSTN-U1045,USER
CMD032736,2026-06-29 10:47:00,U1080,joseph.jackson91,git status,WKSTN-U1080,USER
CMD032300,2026-06-29 11:25:00,U1079,emily.jones,whoami,WKSTN-U1079,USER
CMD037215,2026-06-29 11:19:00,U1090,mary.hill,systeminfo,WKSTN-U1090,USER
CMD033175,2026-06-29 11:19:00,U1081,margaret.davis,clear,,user
CMD011399,2026-06-29 11:26:00,U1027,patricia.brown75,clear,WKSTN-U1027,USER
CMD005540,2026-06-29 12:30:00,U1014,JAMES.TAYLOR,git status,WKSTN-U1014,user
CMD037658,2026-06-29 10:14:00,U1091,linda.robinson,git status,WKSTN-U1091,USER
CMD038112,2026-06-29 11:27:00,U1092,steven.thomas,ipconfig,WKSTN-U1092,USER
CMD009584,2026-06-29 12:58:00,U1023,richard.wright,top,WKSTN-U1023,USER
CMD018682,2026-06-29 12:02:00,U1045,daniel.sanchez90,top,WKSTN-U1045,USER
CMD035832,2026-06-29 10:57:00,U1087,charles.sanchez,df -h,WKSTN-U1087,USER
CMD001599,2026-06-29 11:35:00,U1004,elizabeth.wilson98,cat readme.txt,WKSTN-U1004,USER
CMD006896,2026-06-29 11:39:00,U1017,emily.hernandez34,ipconfig,WKSTN-U1017,USER
CMD032302,2026-06-29 14:05:00,U1079,emily.jones,git pull,WKSTN-U1079,USER
CMD034051,2026-06-29 13:32:00,U1083,sarah.allen70,clear,WKSTN-U1083,USER
CMD038984,2026-06-29 15:13:00,U1094,elizabeth.lewis69,,WKSTN-U1094,USER
CMD034516,2026-06-29 13:21:00,U1084,joshua.taylor,git status,WKSTN-U1084,USER
CMD036311,2026-06-29 14:19:00,U1088,andrew.smith85,top,WKSTN-U1088,USER
CMD006393,2026-06-29 14:12:00,U1016,patricia.thomas,top,WKSTN-U1016,USER
CMD037213,2026-06-29 13:41:00,U1090,mary.hill,ping 10.0.0.5,WKSTN-U1090,USER
CMD034949,2026-06-29 14:24:00,U1085,barbara.walker67,clear,WKSTN-U1085,USER
CMD011828,2026-06-29 14:44:00,U1028,john.hill,cd project/,WKSTN-U1028,USER
CMD015092,2026-06-29 13:09:00,U1036,linda.jones,systeminfo,WKSTN-U1036,USER
CMD009140,2026-06-29 13:42:00,U1022,sandra.brown,git pull,WKSTN-U1022,USER
CMD010029,2026-06-29 13:53:00,U1024,emily.miller,top,WKSTN-U1024,USER
CMD001600,2026-06-29 13:42:00,U1004,elizabeth.wilson98,ping 10.0.0.5,  WKSTN-U1004 ,USER
CMD010473,2026-06-29 13:58:00,U1025,betty.brown22	,ipconfig,WKSTN-U1025,USER
CMD006394,2026-06-29 15:16:00,U1016,patricia.thomas,git pull,WKSTN-U1016,USER
CMD008680,2026-06-29 13:49:00,U1021,jessica.walker,cat readme.txt,  WKSTN-U1021 ,
CMD034050,2026-06-29 14:44:00,U1083,sarah.allen70,  top ,WKSTN-U1083,USER
CMD035831,2026-06-29 14:39:00,U1087,  charles.sanchez ,clear,WKSTN-U1087,USER
CMD022689,2026-06-29 13:11:00,U1055,patricia.wilson54,clear,WKSTN-U1055,USER
CMD009585,2026-06-29 14:27:00,U1023,richard.wright,top,WKSTN-U1023,USER
CMD005539,2026-06-29 14:35:00,U1014,james.taylor,cd project/,WKSTN-U1014,USER
CMD038556,2026-06-29 15:06:00,U1093,sarah.clark44,ipconfig,WKSTN-U1093,USER
CMD034048,2026-06-29 14:09:00,U1083,,systeminfo,WKSTN-U1083,USER
CMD006897,2026-06-29 14:52:00,U1017,emily.hernandez34,,WKSTN-U1017,USER
CMD037660,2026-06-29 13:59:00,U1091,linda.robinson,cd project/,WKSTN-U1091,USER
CMD032301,2026-06-29 16:08:00,U1079,emily.jones,cd project/,WKSTN-U1079,USER
CMD010472,2026-06-29 15:37:00,U1025,  betty.brown22 ,git status,WKSTN-U1025,USER
CMD008682,2026-06-29 15:34:00,U1021,jessica.walker,ping 10.0.0.5,WKSTN-U1021,USER
CMD009602,2026-06-30 08:45:00,U1023,richard.wright,dir,WKSTN-U1023,USER
CMD033187,2026-06-30 08:35:00,U1081,margaret.davis,cat readme.txt,WKSTN-U1081,USER
CMD038111,2026-06-29 16:12:00,U1092,steven.thomas,cd project/,  WKSTN-U1092 ,USER
CMD034533,2026-06-30 08:36:00,U1084,joshua.taylor,ls -la,WKSTN-U1084,USER
CMD008233,2026-06-29 15:23:00,U1020,andrew.thomas36,ping 10.0.0.5,WKSTN-U1020,USER
CMD036766,2026-06-30 08:40:00,U1089,paul.brown27,git pull,WKSTN-U1089,USER
CMD011400,2026-06-29 15:37:00,U1027,  patricia.brown75 ,git status,WKSTN-U1027,USER
CMD009139,2026-06-29 16:11:00,U1022,sandra.brown,ls -la,WKSTN-U1022,
CMD039003,2026-06-30 08:36:00,U1094,elizabeth.lewis69,df -h,WKSTN-U1094,USER
CMD015905,2026-06-29 17:10:00,U1038,emily.clark,git pull,WKSTN-U1038,USER
CMD023878,2026-06-30 08:30:00,U1058,jennifer.ramirez18,whoami,WKSTN-U1058,USER
CMD007353,2026-06-29 15:38:00,U1018,betty.white57,git pull,WKSTN-U1018,USER
CMD035392,2026-06-29 16:15:00,U1086,steven.thompson53,dir,WKSTN-U1086,USER
CMD036312,2026-06-29 16:39:00,U1088,andrew.smith85,ls -la,WKSTN-U1088,USER
CMD037214,2026-06-29 17:20:00,U1090,mary.hill,whoami,WKSTN-U1090,USER
CMD012262,2026-06-29 15:40:00,U1029,michelle.garcia54,clear,WKSTN-U1029,USER
CMD006392,2026-06-29 15:56:00,U1016,patricia.thomas,ls -la,WKSTN-U1016,USER
CMD015906,2026-06-29 16:37:00,U1038,emily.clark,cd project/,WKSTN-U1038,USER
CMD006416,2026-06-30 07:55:00,U1016,patricia.thomas,ping 10.0.0.5	,WKSTN-U1016,USER
CMD015091,2026-06-29 15:23:00,U1036,linda.jones,top,WKSTN-U1036,USER
CMD034049,2026-06-29 15:28:00,U1083,sarah.allen70,top,WKSTN-U1083,USER
CMD010052,2026-06-30 07:30:00,U1024,emily.miller,dir,WKSTN-U1024,USER
CMD008704,2026-06-30 10:51:00,U1021,jessica.walker,clear,WKSTN-U1021,USER
CMD011421,2026-06-30 09:40:00,U1027,patricia.brown75,ls -la,WKSTN-U1027,USER
CMD028719,2026-06-30 10:45:00,U1070,betty.thomas40,top,WKSTN-U1070,USER
CMD035859,2026-06-30 09:51:00,U1087,charles.sanchez	,git pull,WKSTN-U1087,USER
CMD036765,2026-06-30 10:35:00,U1089,paul.brown27,git status,WKSTN-U1089,USER
CMD010498,2026-06-30 09:46:00,U1025,betty.brown22,df -h,WKSTN-U1025,USER
CMD028717,2026-06-30 09:26:00,U1070,betty.thomas40,git pull,WKSTN-U1070,USER
CMD011847,2026-06-30 09:52:00,U1028,john.hill,dir,WKSTN-U1028,USER
CMD032757,2026-06-30 10:01:00,U1080,joseph.jackson91,top,WKSTN-U1080,USER
CMD008705,2026-06-30 09:42:00,U1021,jessica.walker	,cat readme.txt,WKSTN-U1021,USER
CMD023481,2026-06-30 09:30:00,U1057,nancy.sanchez,cat readme.txt,WKSTN-U1057,USER
CMD035857,2026-06-30 09:00:00,U1087,charles.sanchez,dir,WKSTN-U1087,USER
CMD010941,2026-06-30 09:49:00,U1026,elizabeth.gonzalez	,clear,WKSTN-U1026,USER
CMD032321,2026-06-30 10:26:00,U1079,emily.jones,cat readme.txt,WKSTN-U1079,USER
CMD013929,2026-06-30 09:08:00,U1033,linda.miller,ipconfig,WKSTN-U1033,USER
CMD037240,2026-06-30 09:59:00,U1090,mary.hill,git pull,WKSTN-U1090,USER
CMD034535,2026-06-30 09:50:00,U1084,joshua.taylor,df -h,WKSTN-U1084,USER
CMD011420,2026-06-30 09:04:00,U1027,patricia.brown75,cat readme.txt,WKSTN-U1027,USER
CMD036327,2026-06-30 08:54:00,U1088,andrew.smith85,dir,WKSTN-U1088,USER
CMD010051,2026-06-30 10:49:00,U1024,emily.miller,df -h,WKSTN-U1024,USER
CMD010495,2026-06-30 10:27:00,U1025,betty.brown22,git pull,,USER
CMD014721,2026-06-30 09:46:00,U1035,nancy.rodriguez82,cd project/,WKSTN-U1035,USER
CMD039004,2026-06-30 09:34:00,U1094,,top,  WKSTN-U1094 ,USER
CMD006419,2026-06-30 09:49:00,U1016,patricia.thomas,df -h,WKSTN-U1016,USER
CMD035415,2026-06-30 10:33:00,U1086,steven.thompson53,dir,WKSTN-U1086,USER
CMD037238,2026-06-30 12:20:00,U1090,mary.hill,dir,,
CMD006418,2026-06-30 11:49:00,U1016,patricia.thomas,dir,WKSTN-U1016	,USER
CMD018704,2026-06-30 11:08:00,U1045,daniel.sanchez90,git pull,WKSTN-U1045,USER
CMD013930,2026-06-30 11:33:00,U1033,linda.miller,ls -la,WKSTN-U1033,USER
CMD012724,2026-06-30 11:12:00,U1030,betty.rodriguez86,dir,  WKSTN-U1030 ,
CMD009158,2026-06-30 11:41:00,U1022,sandra.brown,cd project/,WKSTN-U1022,USER
CMD021483,2026-06-30 10:54:00,U1052,paul.taylor,df -h,WKSTN-U1052,
CMD007372,2026-06-30 11:06:00,U1018,betty.white57,git pull,WKSTN-U1018,USER
CMD018703,2026-06-30 12:00:00,U1045,daniel.sanchez90,ipconfig,WKSTN-U1045,
CMD033189,2026-06-30 12:21:00,U1081,margaret.davis,ls -la,WKSTN-U1081,
CMD008255,2026-06-30 11:45:00,U1020,andrew.thomas36,git pull	,WKSTN-U1020,USER
CMD010053,2026-06-30 12:53:00,U1024,emily.miller,ipconfig,,USER
CMD034970,2026-06-30 12:47:00,U1085,barbara.walker67,top,WKSTN-U1085,USER
CMD009157,2026-06-30 12:14:00,U1022,sandra.brown,git status,WKSTN-U1022,USER
CMD021482,2026-06-30 11:28:00,U1052,paul.taylor,systeminfo,WKSTN-U1052,USER
CMD011848,2026-06-30 12:39:00,U1028,JOHN.HILL,clear,WKSTN-U1028,USER
CMD034070,2026-06-30 12:14:00,U1083,sarah.allen70,cat readme.txt,WKSTN-U1083,USER
CMD018702,2026-06-30 11:09:00,U1045,daniel.sanchez90,ls -la,,USER
CMD013135,2026-06-30 10:54:00,U1031,john.wright28,ls -la,WKSTN-U1031,USER
CMD006917,2026-06-30 11:17:00,U1017,emily.hernandez34,top,WKSTN-U1017,
CMD034069,2026-06-30 12:49:00,U1083,sarah.allen70,cat readme.txt,WKSTN-U1083,USER
CMD014719,2026-06-30 11:49:00,U1035,nancy.rodriguez82,top,WKSTN-U1035,USER
CMD038572,2026-06-30 11:26:00,U1093,sarah.clark44,whoami,  WKSTN-U1093 ,USER
CMD031901,2026-06-30 11:51:00,U1078,michelle.miller	,ipconfig,WKSTN-U1078,USER
CMD009603,2026-06-30 11:41:00,U1023,richard.wright	,cat readme.txt,WKSTN-U1023,USER
CMD012284,2026-06-30 15:02:00,U1029,michelle.garcia54,dir,WKSTN-U1029,USER
CMD032756,2026-06-30 13:57:00,U1080,joseph.jackson91,ipconfig,WKSTN-U1080,USER
CMD014722,2026-06-30 14:40:00,U1035,nancy.rodriguez82,systeminfo,WKSTN-U1035,USER
CMD034534,2026-06-30 14:39:00,U1084,joshua.taylor,ls -la,WKSTN-U1084,USER
CMD010943,2026-06-30 13:53:00,U1026,elizabeth.gonzalez,systeminfo,WKSTN-U1026,USER
CMD007371,2026-06-30 13:48:00,U1018,betty.white57,git pull,WKSTN-U1018,USER
CMD019529,2026-06-30 14:03:00,U1047,sandra.lewis,cd project/,WKSTN-U1047,USER
CMD010496,2026-06-30 14:19:00,U1025,betty.brown22,df -h,WKSTN-U1025,USER
CMD011422,2026-06-30 13:26:00,U1027,patricia.brown75,top,WKSTN-U1027,USER
CMD011845,2026-06-30 14:02:00,U1028,john.hill,git status,WKSTN-U1028,USER
CMD023482,2026-06-30 14:32:00,U1057,nancy.sanchez,dir,WKSTN-U1057,USER
CMD038133,2026-06-30 13:50:00,U1092,,whoami,WKSTN-U1092,USER
CMD035858,2026-06-30 14:43:00,U1087,charles.sanchez,top,WKSTN-U1087,USER
CMD021485,2026-06-30 13:05:00,U1052,paul.taylor,,WKSTN-U1052,USER
CMD009604,2026-06-30 12:56:00,U1023,richard.wright,ping 10.0.0.5,WKSTN-U1023,USER
CMD033188,2026-06-30 14:48:00,U1081,margaret.davis,ls -la,WKSTN-U1081,USER
CMD035860,2026-06-30 14:41:00,U1087,charles.sanchez,ipconfig,WKSTN-U1087,USER
CMD032755,2026-06-30 13:25:00,U1080,joseph.jackson91,cd project/,WKSTN-U1080,USER
CMD037239,2026-06-30 14:14:00,U1090,MARY.HILL,,WKSTN-U1090,USER
CMD034969,2026-06-30 15:09:00,U1085,barbara.walker67,df -h,WKSTN-U1085,USER
CMD012723,2026-06-30 12:53:00,U1030,betty.rodriguez86,ipconfig,WKSTN-U1030,USER
CMD014720,2026-06-30 15:07:00,U1035,nancy.rodriguez82,clear,WKSTN-U1035,USER
CMD010497,2026-06-30 13:57:00,U1025,betty.brown22,dir,WKSTN-U1025,USER
CMD006417,2026-06-30 13:39:00,U1016,patricia.thomas,cat readme.txt,WKSTN-U1016,USER
CMD010944,2026-06-30 15:08:00,U1026,elizabeth.gonzalez,dir,WKSTN-U1026,USER
CMD037681,2026-06-30 16:42:00,U1091,linda.robinson,df -h,WKSTN-U1091,USER
CMD038132,2026-06-30 16:47:00,U1092,steven.thomas,git pull,WKSTN-U1092,USER
CMD032754,2026-06-30 15:19:00,U1080,joseph.jackson91,ping 10.0.0.5,WKSTN-U1080,
CMD010942,2026-06-30 17:50:00,U1026,elizabeth.gonzalez,git pull,,USER
CMD037682,2026-06-30 16:19:00,U1091,linda.robinson,whoami,WKSTN-U1091,USER
CMD018956,2026-06-17 09:15:00,U1046,michelle.torres39,git status,WKSTN-U1046,USER
CMD009526,2026-06-24 12:03:00,U1023,richard.wright,git pull,WKSTN-U1023,USER
CMD028718,2026-06-30 16:53:00,U1070,betty.thomas40,,WKSTN-U1070,USER
CMD033629,2026-06-30 16:29:00,U1082,karen.hill96,ping 10.0.0.5	,WKSTN-U1082,USER
CMD011846,2026-06-30 16:04:00,U1028,john.hill,whoami,WKSTN-U1028,USER
CMD007811,2026-06-30 15:39:00,U1019,donna.anderson,systeminfo,WKSTN-U1019,USER
CMD010138,2026-06-04 08:08:00,U1025,betty.brown22,ipconfig,WKSTN-U1025,USER
CMD013545,2026-06-30 17:19:00,U1032,paul.wright91,top,WKSTN-U1032,USER
CMD028716,2026-06-30 17:19:00,U1070,betty.thomas40,git status	,WKSTN-U1070,USER
CMD019530,2026-06-30 17:30:00,U1047,sandra.lewis,ls -la,WKSTN-U1047,USER
CMD008706,2026-06-30 16:08:00,U1021,jessica.walker,ping 10.0.0.5,WKSTN-U1021,USER
CMD037020,2026-06-15 15:29:00,U1090,mary.hill,clear	,WKSTN-U1090,
CMD021484,2026-06-30 16:52:00,U1052,paul.taylor,whoami,WKSTN-U1052,USER
CMD032322,2026-06-30 15:21:00,U1079,emily.jones,top	,WKSTN-U1079,USER
CMD011945,2026-06-05 16:20:00,U1029,michelle.garcia54,ls -la,WKSTN-U1029,USER
CMD023483,2026-06-30 16:39:00,U1057,nancy.sanchez,cd project/,WKSTN-U1057,USER
CMD009605,2026-06-30 16:20:00,U1023,richard.wright,clear,WKSTN-U1023,USER
CMD019531,2026-06-30 16:45:00,U1047,sandra.lewis,top,WKSTN-U1047,USER
CMD022237,2026-06-24 12:39:00,U1054,anthony.martinez,git pull,WKSTN-U1054,USER
CMD001621,2026-06-30 16:30:00,U1004,elizabeth.wilson98,dir,WKSTN-U1004,USER
CMD022462,2026-06-10 16:44:00,U1055,patricia.wilson54,systeminfo,WKSTN-U1055,USER
CMD005190,2026-06-01 08:41:00,U1014,james.taylor,ls -la,WKSTN-U1014,USER
CMD032499,2026-06-11 12:35:00,U1080,joseph.jackson91,df -h,WKSTN-U1080	,USER
CMD012631,2026-06-23 11:36:00,U1030,betty.rodriguez86,cd project/,WKSTN-U1030,USER
CMD006507,2026-06-04 17:21:00,U1017,emily.hernandez34,ls -la,WKSTN-U1017,USER
CMD019531,2026-06-30 16:45:00,U1047,sandra.lewis,top,WKSTN-U1047,USER
CMD009629,2026-06-01 16:30:00,U1024,emily.miller,git status,  WKSTN-U1024 ,USER
CMD033061,2026-06-19 12:31:00,U1081,margaret.davis,top,WKSTN-U1081,USER
CMD006723,2026-06-18 12:35:00,U1017,emily.hernandez34,ipconfig,WKSTN-U1017,USER
CMD026307,2026-06-01 15:10:00,U1065,michael.ramirez47,cd project/,WKSTN-U1065,USER
CMD012402,2026-06-08 15:27:00,U1030,betty.rodriguez86,dir,WKSTN-U1030,USER
CMD034189,2026-06-08 15:48:00,U1084,joshua.taylor,top,WKSTN-U1084,USER
CMD024471,2026-06-12 09:49:00,U1060,matthew.anderson,whoami,WKSTN-U1060,USER
CMD006917,2026-06-30 11:17:00,U1017,emily.hernandez34,top,WKSTN-U1017,USER
CMD012301,2026-06-01 15:43:00,U1030,betty.rodriguez86,clear,WKSTN-U1030,USER
CMD029779,2026-06-19 10:43:00,U1073,michael.gonzalez,clear,WKSTN-U1073,USER
CMD016422,2026-06-08 14:26:00,U1040,matthew.martin,whoami,WKSTN-U1040,USER
CMD034087,2026-06-01 12:20:00,U1084,joshua.taylor,git status,WKSTN-U1084,USER
CMD023541,2026-06-03 13:10:00,U1058,jennifer.ramirez18,ls -la,WKSTN-U1058,USER
CMD010264,2026-06-12 15:47:00,U1025,betty.brown22,df -h,WKSTN-U1025,USER
