event_id,timestamp,user_id,username,destination_domain,destination_type,bytes_transferred,device
NET036701,2026-06-24 16:33:00,U1089,paul.brown27,sharepoint.corp.local,INTERNAL,181910,WKSTN-U1089
NET001549,2026-06-24 15:31:00,U1004,elizabeth.wilson98,vpn.corp.local,INTERNAL,387524,WKSTN-U1004
NET030256,2026-06-24 17:02:00,U1074,sarah.williams7,confluence.corp.local,INTERNAL,310436,WKSTN-U1074
NET012232,2026-06-25 07:32:00,U1029,michelle.garcia54,hr-portal.corp.local,INTERNAL,100089,WKSTN-U1029
NET038493,2026-06-24 17:01:00,U1093,sarah.clark44,  confluence.corp.local ,INTERNAL,450871,WKSTN-U1093
NET034013,2026-06-25 07:16:00,U1083,sarah.allen70,vpn.corp.local,INTERNAL,371763,WKSTN-U1083
NET010884,2026-06-25 07:38:00,U1026,elizabeth.gonzalez,vpn.corp.local,INTERNAL,372672,WKSTN-U1026
NET041294,2026-06-24 17:36:00,U1100,daniel.brown38,mail.corp.local,INTERNAL,146477,WKSTN-U1100
NET041295,2026-06-24 17:07:00,U1100,daniel.brown38,,INTERNAL,,WKSTN-U1100
NET038496,2026-06-24 16:40:00,U1093,sarah.clark44,hr-portal.corp.local,INTERNAL,,WKSTN-U1093
NET007729,2026-06-24 17:09:00,U1019,,confluence.corp.local,INTERNAL,365868,
NET010423,2026-06-24 16:38:00,U1025,betty.brown22,hr-portal.corp.local,INTERNAL,330122,WKSTN-U1025
NET001157,2026-06-24 17:34:00,U1003,kenneth.clark29,jira.corp.local,INTERNAL,,WKSTN-U1003
NET026215,2026-06-24 16:59:00,U1064,matthew.wright55,mail.corp.local,INTERNAL,481435,WKSTN-U1064
NET011333,2026-06-24 17:04:00,U1027,patricia.brown75,vpn.corp.local,INTERNAL,84387,WKSTN-U1027
NET019056,2026-06-24 16:59:00,U1046,michelle.torres39,vpn.corp.local,INTERNAL,89037,  WKSTN-U1046 
NET008170,2026-06-24 17:04:00,U1020,andrew.thomas36,vpn.corp.local,INTERNAL,106902,WKSTN-U1020
NET023028,2026-06-24 16:46:00,U1056,anthony.clark,mail.corp.local,INTERNAL,256843,  WKSTN-U1056 
NET029460,2026-06-24 17:35:00,U1072,kenneth.lopez,confluence.corp.local,INTERNAL,168194,WKSTN-U1072
NET041602,2026-06-25 00:47:00,U1088,andrew.smith85,wetransfer.com,external,426762376,WKSTN-U1088
NET013486,2026-06-25 07:17:00,U1032,paul.wright91,sharepoint.corp.local,INTERNAL,183080,WKSTN-U1032
NET021802,2026-06-24 17:12:00,U1053,john.jackson31,linkedin.com,EXTERNAL,8215,WKSTN-U1053
NET029458,2026-06-24 17:19:00,U1072,kenneth.lopez,hr-portal.corp.local,INTERNAL,395982,WKSTN-U1072
NET037598,2026-06-24 17:07:00,U1091,linda.robinson,confluence.corp.local,internal,70358,WKSTN-U1091
NET006328,2026-06-24 16:49:00,U1016,patricia.thomas,jira.corp.local,INTERNAL,406888,WKSTN-U1016
NET022240,2026-06-24 16:58:00,U1054,anthony.martinez,sharepoint.corp.local,INTERNAL,270358,WKSTN-U1054
NET013487,2026-06-25 07:26:00,U1032,paul.wright91,hr-portal.corp.local,INTERNAL,389670,WKSTN-U1032
NET025060,2026-06-25 08:30:00,U1061,jessica.rodriguez,vpn.corp.local,INTERNAL,36245,WKSTN-U1061
NET000332,2026-06-25 08:26:00,U1001,linda.johnson95,jira.corp.local,INTERNAL,378651,WKSTN-U1001
NET021435,2026-06-25 08:58:00,U1052,paul.taylor,confluence.corp.local,INTERNAL,399043,WKSTN-U1052
NET035356,2026-06-25 09:08:00,U1086,steven.thompson53,confluence.corp.local,INTERNAL,5108,WKSTN-U1086
NET016250,2026-06-25 08:38:00,U1039,mark.thomas,confluence.corp.local,INTERNAL,218734,WKSTN-U1039
NET032263,2026-06-25 08:49:00,U1079,emily.jones,confluence.corp.local,,121151,WKSTN-U1079
NET015047,2026-06-25 08:32:00,U1036,linda.jones,mail.corp.local,INTERNAL,291809,WKSTN-U1036
NET000760,2026-06-25 09:04:00,U1002,donna.ramirez,sharepoint.corp.local,INTERNAL,363070,
NET012229,2026-06-25 08:29:00,U1029,michelle.garcia54,confluence.corp.local,INTERNAL,434119,WKSTN-U1029
NET001956,2026-06-25 09:02:00,U1005,robert.robinson,hr-portal.corp.local,INTERNAL,282113,WKSTN-U1005
NET020238,2026-06-25 08:16:00,U1049,michelle.jones59,vpn.corp.local,INTERNAL,20710,WKSTN-U1049
NET037621,2026-06-25 08:54:00,U1091,linda.robinson,weather.com,EXTERNAL,11561,WKSTN-U1091
NET008193,2026-06-25 08:54:00,U1020,andrew.thomas36,hr-portal.corp.local,INTERNAL,382196,WKSTN-U1020
NET029853,2026-06-25 07:47:00,U1073,michael.gonzalez,jira.corp.local,INTERNAL,61808,WKSTN-U1073
NET020651,2026-06-25 08:41:00,U1050,MICHAEL.RAMIREZ	,hr-portal.corp.local,INTERNAL,402141,WKSTN-U1050
NET012231,2026-06-25 08:25:00,U1029,michelle.garcia54,mail.corp.local,INTERNAL,458520,WKSTN-U1029
NET021823,2026-06-25 08:44:00,U1053,john.jackson31,jira.corp.local,INTERNAL,476842,WKSTN-U1053
NET003517,2026-06-25 08:37:00,U1009,daniel.brown,vpn.corp.local,INTERNAL,350129,WKSTN-U1009
NET034479,2026-06-25 08:55:00,U1084,joshua.taylor,vpn.corp.local,INTERNAL,405444,WKSTN-U1084
NET040932,2026-06-25 09:03:00,U1099,joseph.garcia	,sharepoint.corp.local,INTERNAL,316346,WKSTN-U1099
NET021822,2026-06-25 09:01:00,U1053,john.jackson31,sharepoint.corp.local,INTERNAL,389858,  WKSTN-U1053 
NET028661,2026-06-25 08:30:00,U1070,,vpn.corp.local,INTERNAL,233651,WKSTN-U1070
NET006834,2026-06-25 08:50:00,U1017,emily.hernandez34,confluence.corp.local,INTERNAL,337960,WKSTN-U1017
NET015869,2026-06-25 08:51:00,U1038,  emily.clark ,confluence.corp.local,INTERNAL,365139,WKSTN-U1038
NET008641,2026-06-25 07:52:00,U1021,jessica.walker,jira.corp.local,INTERNAL,98617,WKSTN-U1021
NET004265,2026-06-25 09:33:00,U1011,donna.ramirez75,jira.corp.local,INTERNAL,245983,WKSTN-U1011
NET039760,2026-06-25 09:14:00,U1096,david.allen76,hr-portal.corp.local,INTERNAL,94767,WKSTN-U1096
NET010886,2026-06-25 10:00:00,U1026,elizabeth.gonzalez,sharepoint.corp.local,INTERNAL,451588,WKSTN-U1026
NET018642,2026-06-25 09:58:00,U1045,DANIEL.SANCHEZ90,sharepoint.corp.local,INTERNAL,138067,WKSTN-U1045	
NET010441,2026-06-25 09:35:00,U1025,betty.brown22,mail.corp.local,INTERNAL,175978,WKSTN-U1025
NET036719,2026-06-25 09:26:00,U1089,paul.brown27,linkedin.com,EXTERNAL,19604,WKSTN-U1089
NET013880,2026-06-25 09:38:00,U1033,linda.miller,jira.corp.local,INTERNAL,305255,WKSTN-U1033
NET031851,2026-06-25 09:27:00,U1078,michelle.miller,weather.com,EXTERNAL,19541,WKSTN-U1078
NET025449,2026-06-25 09:44:00,U1062,william.martin,sharepoint.corp.local,INTERNAL,446663,WKSTN-U1062
NET029476,2026-06-25 09:49:00,U1072,kenneth.lopez,hr-portal.corp.local,INTERNAL,478065,WKSTN-U1072
NET037182,2026-06-25 09:50:00,U1090,mary.hill,jira.corp.local,INTERNAL,450622,WKSTN-U1090
NET025847,2026-06-25 10:01:00,U1063,john.nguyen,sharepoint.corp.local,INTERNAL,362975,WKSTN-U1063
NET017853,2026-06-25 09:34:00,U1043,thomas.williams91,vpn.corp.local,INTERNAL,144327,WKSTN-U1043
NET030276,2026-06-25 09:54:00,U1074,sarah.williams7,confluence.corp.local,INTERNAL,84867,WKSTN-U1074
NET011794,2026-06-25 09:41:00,U1028,john.hill,vpn.corp.local,INTERNAL,480564,WKSTN-U1028
NET005918,2026-06-25 09:28:00,U1015,lisa.hernandez,weather.com,,16195,WKSTN-U1015
NET039344,2026-06-25 09:57:00,U1095,richard.thomas74,vpn.corp.local,INTERNAL,439509,
NET003518,2026-06-25 09:56:00,U1009,daniel.brown,vpn.corp.local,INTERNAL,279144,WKSTN-U1009
NET013485,2026-06-25 09:38:00,U1032,PAUL.WRIGHT91,jira.corp.local,INTERNAL,134728,WKSTN-U1032
NET033551,2026-06-25 09:24:00,U1082,karen.hill96,confluence.corp.local,INTERNAL,227424,WKSTN-U1082	
NET004266,2026-06-25 09:46:00,U1011,donna.ramirez75,vpn.corp.local,INTERNAL,242561,WKSTN-U1011
NET013488,2026-06-25 09:28:00,U1032,paul.wright91,jira.corp.local,internal,441726,WKSTN-U1032
NET009104,2026-06-25 09:23:00,U1022,sandra.brown,sharepoint.corp.local,INTERNAL,283355,WKSTN-U1022
NET011359,2026-06-25 09:50:00,U1027,patricia.brown75,jira.corp.local,,189954,WKSTN-U1027
NET024632,2026-06-25 09:11:00,U1060,matthew.anderson,vpn.corp.local,INTERNAL,354167,WKSTN-U1060
NET002746,2026-06-25 10:32:00,U1007,sarah.robinson82,hr-portal.corp.local,INTERNAL,110693,WKSTN-U1007
NET021043,2026-06-25 10:16:00,U1051,sandra.king72,vpn.corp.local,INTERNAL,239945,WKSTN-U1051
NET002362,2026-06-25 10:10:00,U1006,george.gonzalez,hr-portal.corp.local,INTERNAL,205688,WKSTN-U1006
NET003115,2026-06-25 10:24:00,U1008,joshua.hernandez,vpn.corp.local,internal,54798,WKSTN-U1008
NET024239,2026-06-25 10:10:00,U1059,daniel.perez98,confluence.corp.local,INTERNAL,167968,  WKSTN-U1059 
NET021045,2026-06-25 10:33:00,U1051,sandra.king72,mail.corp.local,INTERNAL,313532,WKSTN-U1051
NET027815,2026-06-25 10:17:00,U1068,susan.thompson34,confluence.corp.local,INTERNAL,186103,WKSTN-U1068
NET007293,2026-06-25 10:07:00,U1018,betty.white57,hr-portal.corp.local,INTERNAL,466277,WKSTN-U1018
NET015870,2026-06-25 10:10:00,U1038,emily.clark,sharepoint.corp.local,INTERNAL,234122,WKSTN-U1038
NET016252,2026-06-25 10:07:00,U1039,mark.thomas,sharepoint.corp.local,INTERNAL,220379,WKSTN-U1039
NET031848,2026-06-25 10:18:00,U1078,,hr-portal.corp.local,INTERNAL,232899,WKSTN-U1078
NET035790,2026-06-25 10:02:00,U1087,charles.sanchez,jira.corp.local	,INTERNAL,102005,WKSTN-U1087
NET026233,2026-06-25 10:26:00,U1064,matthew.wright55,confluence.corp.local,INTERNAL,387209,WKSTN-U1064
NET028660,2026-06-25 10:25:00,U1070,betty.thomas40,jira.corp.local,INTERNAL,299294,WKSTN-U1070
NET005102,2026-06-25 10:12:00,U1013,emily.smith	,mail.corp.local,INTERNAL,260678,WKSTN-U1013
NET013881,2026-06-25 10:24:00,U1033,linda.miller,sharepoint.corp.local,INTERNAL,210828,WKSTN-U1033
NET038075,2026-06-25 10:23:00,U1092,steven.thomas,hr-portal.corp.local,INTERNAL,462461,WKSTN-U1092
NET001958,2026-06-25 10:18:00,U1005,robert.robinson,sharepoint.corp.local,INTERNAL,315503,WKSTN-U1005
NET008191,2026-06-25 10:14:00,U1020,andrew.thomas36,jira.corp.local,INTERNAL,176287,WKSTN-U1020
NET034481,2026-06-25 10:08:00,U1084,joshua.taylor,confluence.corp.local,INTERNAL,183459,WKSTN-U1084
NET017854,2026-06-25 10:32:00,U1043,thomas.williams91,sharepoint.corp.local,INTERNAL,415535,
NET003889,2026-06-25 10:24:00,U1010,susan.young51,mail.corp.local,INTERNAL,377533,WKSTN-U1010
NET000759,2026-06-25 10:16:00,U1002,donna.ramirez,  hr-portal.corp.local ,INTERNAL,132366,WKSTN-U1002
NET006352,2026-06-25 10:20:00,U1016,,weather.com,EXTERNAL,2732,WKSTN-U1016
NET030663,2026-06-25 10:02:00,U1075,steven.lewis,mail.corp.local,INTERNAL,215329,WKSTN-U1075
NET027816,2026-06-25 10:52:00,U1068,susan.thompson34,mail.corp.local,INTERNAL,120495,WKSTN-U1068
NET004268,2026-06-25 10:47:00,U1011,donna.ramirez75,sharepoint.corp.local,INTERNAL,47673,WKSTN-U1011
NET015463,2026-06-25 10:50:00,U1037,robert.martin	,confluence.corp.local,INTERNAL,474049,WKSTN-U1037
NET025059,2026-06-25 10:46:00,U1061,jessica.rodriguez,vpn.corp.local,INTERNAL,60653,WKSTN-U1061
NET005496,2026-06-25 10:43:00,U1014,james.taylor,confluence.corp.local,INTERNAL,472821,  WKSTN-U1014 
NET001959,2026-06-25 10:56:00,U1005,robert.robinson,hr-portal.corp.local,INTERNAL,366069,WKSTN-U1005
NET003892,2026-06-25 11:02:00,U1010,susan.young51,jira.corp.local,INTERNAL,82191,WKSTN-U1010
NET025450,2026-06-25 10:47:00,U1062,william.martin,news.com,EXTERNAL,19355,WKSTN-U1062
NET020237,2026-06-25 10:41:00,U1049,michelle.jones59,sharepoint.corp.local,INTERNAL,340390,WKSTN-U1049
NET015872,2026-06-25 11:02:00,U1038,emily.clark,hr-portal.corp.local,INTERNAL,322623,WKSTN-U1038
NET024631,2026-06-25 10:36:00,U1060,matthew.anderson,confluence.corp.local,INTERNAL,368011,WKSTN-U1060
NET018644,2026-06-25 10:45:00,U1045,daniel.sanchez90,jira.corp.local,INTERNAL,25182,WKSTN-U1045
NET020650,2026-06-25 10:57:00,U1050,michael.ramirez,hr-portal.corp.local,INTERNAL,328745,WKSTN-U1050
NET021044,2026-06-25 10:39:00,U1051,sandra.king72,sharepoint.corp.local,INTERNAL,360712,WKSTN-U1051
NET027820,2026-06-25 10:58:00,U1068,susan.thompson34,linkedin.com,EXTERNAL,14702,WKSTN-U1068
NET027817,2026-06-25 10:51:00,U1068,susan.thompson34,hr-portal.corp.local,INTERNAL,219676,WKSTN-U1068
NET030665,2026-06-25 11:02:00,U1075,steven.lewis,jira.corp.local,INTERNAL,490212,WKSTN-U1075
NET005913,2026-06-25 10:45:00,U1015,lisa.hernandez,mail.corp.local,INTERNAL,434467,WKSTN-U1015
NET023431,2026-06-25 11:05:00,U1057,nancy.sanchez,confluence.corp.local,INTERNAL,412069,WKSTN-U1057
NET026654,2026-06-25 10:49:00,U1065,michael.ramirez47,vpn.corp.local,INTERNAL,229085,WKSTN-U1065
NET021436,2026-06-25 10:44:00,U1052,paul.taylor,vpn.corp.local,INTERNAL,307825000.0,WKSTN-U1052
NET011795,2026-06-25 10:56:00,U1028,john.hill,vpn.corp.local,INTERNAL,86720,WKSTN-U1028
NET021437,2026-06-25 10:34:00,U1052,paul.taylor,vpn.corp.local,INTERNAL,448723,WKSTN-U1052
NET002365,2026-06-25 11:03:00,U1006,george.gonzalez,linkedin.com,EXTERNAL,4639,WKSTN-U1006
NET023829,2026-06-25 10:44:00,U1058,jennifer.ramirez18,hr-portal.corp.local,INTERNAL,227877,WKSTN-U1058
NET017852,2026-06-25 11:21:00,U1043,thomas.williams91,sharepoint.corp.local,INTERNAL,213457,WKSTN-U1043
NET019475,2026-06-25 11:34:00,U1047,sandra.lewis,hr-portal.corp.local	,INTERNAL,4589,WKSTN-U1047
NET009106,2026-06-25 11:15:00,U1022,sandra.brown,vpn.corp.local,INTERNAL,345625,WKSTN-U1022
NET038947,2026-06-25 11:15:00,U1094,elizabeth.lewis69,mail.corp.local,INTERNAL,,WKSTN-U1094
NET001175,2026-06-25 11:15:00,U1003,kenneth.clark29,vpn.corp.local,INTERNAL,62260,WKSTN-U1003
NET005915,2026-06-25 11:34:00,U1015,lisa.hernandez,vpn.corp.local,INTERNAL,269292,WKSTN-U1015
NET019850,2026-06-25 11:12:00,U1048,jennifer.thomas87,mail.corp.local	,INTERNAL,323814,WKSTN-U1048
NET007752,2026-06-25 11:33:00,U1019,donna.anderson,mail.corp.local,INTERNAL,350172,WKSTN-U1019
NET038074,2026-06-25 11:20:00,U1092,steven.thomas,jira.corp.local,INTERNAL,493822,WKSTN-U1092
NET015460,2026-06-25 11:16:00,U1037,robert.martin,jira.corp.local,INTERNAL,236260,WKSTN-U1037
NET026234,2026-06-25 11:15:00,U1064,matthew.wright55,confluence.corp.local,INTERNAL,135444,WKSTN-U1064
NET040553,2026-06-25 11:16:00,U1098,nancy.wright49,sharepoint.corp.local,INTERNAL,231734,  WKSTN-U1098 
NET016667,2026-06-25 11:14:00,U1040,matthew.martin,mail.corp.local,INTERNAL,193912,WKSTN-U1040
NET024241,2026-06-25 11:13:00,U1059,daniel.perez98,jira.corp.local,INTERNAL,311606,WKSTN-U1059
NET028659,2026-06-25 11:26:00,U1070,betty.thomas40,jira.corp.local,INTERNAL,470876,WKSTN-U1070
NET023432,2026-06-25 11:21:00,U1057,nancy.sanchez,hr-portal.corp.local,INTERNAL,274932,WKSTN-U1057
NET030666,2026-06-25 11:14:00,U1075,steven.lewis,confluence.corp.local,INTERNAL,44500,WKSTN-U1075
NET034911,2026-06-25 11:35:00,U1085,barbara.walker67,mail.corp.local,INTERNAL,450707,WKSTN-U1085
NET007755,2026-06-25 11:23:00,U1019,donna.anderson,jira.corp.local,INTERNAL,161737,WKSTN-U1019
NET011793,2026-06-25 11:13:00,U1028,john.hill,  mail.corp.local ,INTERNAL,319915,WKSTN-U1028
NET031434,2026-06-25 11:23:00,U1077,kimberly.harris58	,hr-portal.corp.local,INTERNAL,424318,WKSTN-U1077
NET031850,2026-06-25 11:05:00,U1078,michelle.miller,hr-portal.corp.local,INTERNAL,252956,WKSTN-U1078
NET001960,2026-06-25 11:28:00,U1005,robert.robinson,hr-portal.corp.local,INTERNAL,485732,WKSTN-U1005
NET027447,2026-06-25 11:18:00,U1067,PAUL.THOMAS97,hr-portal.corp.local,INTERNAL,457431,WKSTN-U1067
NET025849,2026-06-25 11:09:00,U1063,john.nguyen,news.com,EXTERNAL,7533,WKSTN-U1063
NET005500,2026-06-25 11:45:00,U1014,james.taylor,hr-portal.corp.local	,INTERNAL,470111,WKSTN-U1014
NET025846,2026-06-25 11:42:00,U1063,john.nguyen,mail.corp.local,INTERNAL,126491,WKSTN-U1063
NET029070,2026-06-25 12:08:00,U1071,matthew.robinson35,confluence.corp.local,INTERNAL,87123,WKSTN-U1071
NET030277,2026-06-25 11:42:00,U1074,sarah.williams7,jira.corp.local,INTERNAL,342820,WKSTN-U1074
NET016251,2026-06-25 11:55:00,U1039,  mark.thomas ,jira.corp.local,INTERNAL,184890,WKSTN-U1039
NET008643,2026-06-25 11:36:00,U1021,jessica.walker,hr-portal.corp.local,INTERNAL,466287,WKSTN-U1021
NET000333,2026-06-25 11:39:00,U1001,linda.johnson95,mail.corp.local,INTERNAL,97494,WKSTN-U1001
NET041312,2026-06-25 11:56:00,U1100,daniel.brown38,confluence.corp.local,INTERNAL,290336,WKSTN-U1100
NET018251,2026-06-25 12:03:00,U1044,lisa.ramirez9,confluence.corp.local,INTERNAL,489640,WKSTN-U1044
NET037619,2026-06-25 11:40:00,U1091,linda.robinson,  jira.corp.local ,INTERNAL,123184,WKSTN-U1091
NET034909,2026-06-25 11:51:00,U1085,barbara.walker67,mail.corp.local,INTERNAL,356275,WKSTN-U1085
NET031438,2026-06-25 12:08:00,U1077,kimberly.harris58,sharepoint.corp.local,INTERNAL,107968,WKSTN-U1077
NET025845,2026-06-25 11:51:00,U1063,john.nguyen,confluence.corp.local	,INTERNAL,215749,WKSTN-U1063
NET038518,2026-06-25 11:41:00,U1093,sarah.clark44,mail.corp.local,INTERNAL,490771,WKSTN-U1093
NET015045,2026-06-25 11:53:00,U1036,linda.jones,hr-portal.corp.local,INTERNAL,403601,WKSTN-U1036
NET005499,2026-06-25 11:40:00,U1014,james.taylor,jira.corp.local,INTERNAL,244228,WKSTN-U1014
NET014268,2026-06-25 11:54:00,U1034,thomas.allen63,sharepoint.corp.local,INTERNAL,496160,WKSTN-U1034
NET024237,2026-06-25 11:51:00,U1059,daniel.perez98,vpn.corp.local,INTERNAL,9309,WKSTN-U1059
NET038519,2026-06-25 11:52:00,U1093,sarah.clark44,jira.corp.local,INTERNAL,97521,WKSTN-U1093
NET007754,2026-06-25 11:58:00,U1019,donna.anderson,mail.corp.local,INTERNAL,276905,WKSTN-U1019
NET041313,2026-06-25 12:02:00,U1100,daniel.brown38,hr-portal.corp.local,INTERNAL,85760,WKSTN-U1100
NET009105,2026-06-25 11:44:00,U1022,sandra.brown,hr-portal.corp.local,INTERNAL,17054,WKSTN-U1022
NET006836,2026-06-25 11:58:00,U1017,emily.hernandez34,jira.corp.local,INTERNAL,476293,WKSTN-U1017
NET030274,2026-06-25 11:39:00,U1074,sarah.williams7,confluence.corp.local,INTERNAL,407801,WKSTN-U1074
NET040554,2026-06-25 11:43:00,U1098,nancy.wright49,mail.corp.local	,INTERNAL,364314,WKSTN-U1098
NET019070,2026-06-25 12:26:00,U1046,michelle.torres39,vpn.corp.local,INTERNAL,368964,WKSTN-U1046
NET010885,2026-06-25 12:20:00,U1026,elizabeth.gonzalez,confluence.corp.local,INTERNAL,76221,WKSTN-U1026
NET039758,2026-06-25 12:39:00,U1096,david.allen76,confluence.corp.local,INTERNAL,446381,WKSTN-U1096
NET028658,2026-06-25 12:19:00,U1070,betty.thomas40,vpn.corp.local,INTERNAL,26718,WKSTN-U1070
NET029478,2026-06-25 12:14:00,U1072,kenneth.lopez,jira.corp.local,INTERNAL,256098,WKSTN-U1072
NET013078,2026-06-25 12:44:00,U1031,john.wright28,mail.corp.local,INTERNAL,122933,WKSTN-U1031
NET010883,2026-06-25 12:37:00,U1026,elizabeth.gonzalez,vpn.corp.local,INTERNAL,239731,WKSTN-U1026
NET040931,2026-06-25 12:30:00,U1099,joseph.garcia,jira.corp.local,INTERNAL,329822,WKSTN-U1099
NET018253,2026-06-25 12:36:00,U1044,lisa.ramirez9,sharepoint.corp.local,INTERNAL,1892,WKSTN-U1044
NET019476,2026-06-25 12:26:00,U1047,sandra.lewis,sharepoint.corp.local,INTERNAL,424976,WKSTN-U1047
NET029854,2026-06-25 12:21:00,U1073,michael.gonzalez,vpn.corp.local,INTERNAL,197458,WKSTN-U1073
NET021433,2026-06-25 12:12:00,U1052,paul.taylor,vpn.corp.local,INTERNAL,13088,WKSTN-U1052
NET016666,2026-06-25 12:36:00,U1040,matthew.martin,sharepoint.corp.local,INTERNAL,403890,WKSTN-U1040
NET038520,2026-06-25 12:09:00,U1093,sarah.clark44,confluence.corp.local,INTERNAL,117661,
NET002364,2026-06-25 12:31:00,U1006,george.gonzalez,confluence.corp.local,INTERNAL,272202,WKSTN-U1006
NET011360,2026-06-25 12:45:00,U1027,patricia.brown75,confluence.corp.local,INTERNAL,261695,WKSTN-U1027
NET024633,2026-06-25 12:09:00,U1060,matthew.anderson,vpn.corp.local,INTERNAL,15256,WKSTN-U1060
NET035358,2026-06-25 12:35:00,U1086,steven.thompson53,confluence.corp.local	,INTERNAL,,WKSTN-U1086
NET034910,2026-06-25 12:14:00,U1085,barbara.walker67,jira.corp.local,INTERNAL,388650,WKSTN-U1085
NET006350,2026-06-25 12:30:00,U1016,patricia.thomas,vpn.corp.local,INTERNAL,335979,WKSTN-U1016
NET021046,2026-06-25 12:12:00,U1051,sandra.king72,sharepoint.corp.local,INTERNAL,14029,WKSTN-U1051
NET027444,2026-06-25 12:28:00,U1067,paul.thomas97,jira.corp.local,INTERNAL,38347,WKSTN-U1067
NET027446,2026-06-25 12:44:00,U1067,paul.thomas97,jira.corp.local,INTERNAL,260627,WKSTN-U1067
NET028258,2026-06-25 12:20:00,U1069,jessica.clark,vpn.corp.local,INTERNAL,306490,WKSTN-U1069
NET033139,2026-06-25 12:29:00,U1081,  margaret.davis ,confluence.corp.local,INTERNAL,318148,WKSTN-U1081
NET011792,2026-06-25 13:21:00,U1028,john.hill,confluence.corp.local,INTERNAL,217610,WKSTN-U1028
NET027058,2026-06-25 13:16:00,U1066,michelle.wright62,mail.corp.local,INTERNAL,429071,WKSTN-U1066
NET003114,2026-06-25 13:11:00,U1008,joshua.hernandez,sharepoint.corp.local,INTERNAL,273954,WKSTN-U1008
NET003888,2026-06-25 13:00:00,U1010,susan.young51,jira.corp.local,INTERNAL,271356,WKSTN-U1010
NET005101,2026-06-25 13:20:00,U1013,emily.smith,vpn.corp.local,INTERNAL,419008,WKSTN-U1013
NET023828,2026-06-25 13:07:00,U1058,jennifer.ramirez18,hr-portal.corp.local,INTERNAL,166880,WKSTN-U1058
NET034014,2026-06-25 12:56:00,U1083,sarah.allen70,mail.corp.local,INTERNAL,87778,WKSTN-U1083
NET031047,2026-06-25 13:12:00,U1076,john.torres,confluence.corp.local,INTERNAL,239685,WKSTN-U1076
NET034012,2026-06-25 13:06:00,U1083,sarah.allen70,hr-portal.corp.local,INTERNAL,327016,WKSTN-U1083
NET017057,2026-06-25 13:03:00,U1041,matthew.allen52,vpn.corp.local,INTERNAL,162895,WKSTN-U1041
NET025448,2026-06-25 12:56:00,U1062,william.martin,mail.corp.local,INTERNAL,435182,WKSTN-U1062
NET015046,2026-06-25 12:58:00,U1036,linda.jones,sharepoint.corp.local,INTERNAL,330542,WKSTN-U1036
NET009994,2026-06-25 13:03:00,U1024,emily.miller,mail.corp.local,INTERNAL,,WKSTN-U1024
NET015461,2026-06-25 13:27:00,U1037,robert.martin,jira.corp.local,INTERNAL,394818,WKSTN-U1037
NET033553,2026-06-25 13:25:00,U1082,karen.hill96,jira.corp.local,INTERNAL,423721,WKSTN-U1082
NET027448,2026-06-25 12:48:00,U1067,paul.thomas97,sharepoint.corp.local,INTERNAL,459894,WKSTN-U1067
NET040552,2026-06-25 13:15:00,U1098,  nancy.wright49 ,vpn.corp.local,INTERNAL,141086,WKSTN-U1098
NET004679,2026-06-25 13:25:00,U1012,linda.martinez,mail.corp.local,INTERNAL,93280,WKSTN-U1012
NET036718,2026-06-25 13:16:00,U1089,paul.brown27,confluence.corp.local,INTERNAL,467418,WKSTN-U1089
NET005916,2026-06-25 13:06:00,U1015,lisa.hernandez,,INTERNAL,108669,WKSTN-U1015
NET034478,2026-06-25 12:59:00,U1084,joshua.taylor,vpn.corp.local,INTERNAL,333279,WKSTN-U1084
NET020240,2026-06-25 13:19:00,U1049,michelle.jones59,linkedin.com,EXTERNAL,14208,WKSTN-U1049
NET024240,2026-06-25 13:18:00,U1059,daniel.perez98,confluence.corp.local,INTERNAL,426655,WKSTN-U1059
NET036275,2026-06-25 13:03:00,U1088,andrew.smith85,confluence.corp.local,INTERNAL,191450,WKSTN-U1088
NET026232,2026-06-25 13:25:00,U1064,matthew.wright55,jira.corp.local,INTERNAL,60611,WKSTN-U1064
NET034912,2026-06-25 13:47:00,U1085,barbara.walker67,vpn.corp.local,INTERNAL,213409,WKSTN-U1085
NET017055,2026-06-25 13:42:00,U1041,matthew.allen52,vpn.corp.local	,INTERNAL,460395,WKSTN-U1041
NET007294,2026-06-25 13:35:00,U1018,betty.white57,confluence.corp.local,INTERNAL,157005,WKSTN-U1018
