event_id,timestamp,user_id,username,event_type,status,source_ip,geo_country,device
AUTH025432,2026-06-25 18:30:00,U1062,william.martin,LOGOUT,SUCCESS,10.1.194.23,,WKSTN-U1062
AUTH036703,2026-06-25 18:45:00,U1089,PAUL.BROWN27,LOGOUT,success,10.2.147.168,US,WKSTN-U1089
AUTH013471,2026-06-25 18:30:00,U1032,paul.wright91,logout,SUCCESS,10.1.104.114,US,WKSTN-U1032
AUTH008625,2026-06-25 19:00:00,U1021,jessica.walker,LOGOUT,SUCCESS,10.0.15.211,US,WKSTN-U1021
AUTH027799,2026-06-25 18:30:00,U1068,susan.thompson34,LOGOUT,SUCCESS,10.1.104.124,IN,WKSTN-U1068
AUTH037600,2026-06-25 19:00:00,U1091,linda.robinson,LOGOUT,SUCCESS,10.3.124.249,US,WKSTN-U1091
AUTH004252,2026-06-25 19:00:00,U1011,donna.ramirez75,LOGOUT,SUCCESS,10.2.88.12,US,WKSTN-U1011
AUTH001159,2026-06-25 18:15:00,U1003,kenneth.clark29,LOGOUT,SUCCESS,10.0.60.8,US,WKSTN-U1003
AUTH029839,2026-06-25 19:00:00,U1073,michael.gonzalez,LOGOUT,SUCCESS,10.2.184.213,US,WKSTN-U1073
AUTH017838,2026-06-25 18:30:00,U1043,thomas.williams91,LOGOUT,SUCCESS,10.2.96.252,US,WKSTN-U1043
AUTH040158,2026-06-25 19:00:00,U1097,mark.martinez10,LOGOUT,SUCCESS,10.1.0.64,US,WKSTN-U1097
AUTH003504,2026-06-25 19:00:00,U1009,daniel.brown,LOGOUT,SUCCESS,10.0.224.129,US,WKSTN-U1009
AUTH021804,2026-06-25 18:30:00,U1053,john.jackson31,,SUCCESS,10.1.112.127,US,WKSTN-U1053
AUTH006330,2026-06-25 19:00:00,U1016,patricia.thomas,LOGOUT,SUCCESS,10.3.204.198,,WKSTN-U1016
AUTH013069,2026-06-25 18:15:00,U1031,JOHN.WRIGHT28,LOGOUT,SUCCESS,10.1.126.242,US,WKSTN-U1031
AUTH001551,2026-06-25 18:15:00,U1004,ELIZABETH.WILSON98,LOGOUT,SUCCESS,10.2.225.106,US,WKSTN-U1004	
AUTH012212,2026-06-25 19:00:00,U1029,michelle.garcia54,LOGOUT,SUCCESS,10.1.136.3,US,WKSTN-U1029
AUTH010426,2026-06-25 19:00:00,U1025,betty.brown22,LOGOUT,SUCCESS,10.3.254.215,US,WKSTN-U1025
AUTH029463,2026-06-25 18:15:00,U1072,kenneth.lopez	,LOGOUT,SUCCESS,10.0.23.184,US,WKSTN-U1072
AUTH000319,2026-06-25 18:45:00,U1001,linda.johnson95,LOGOUT,SUCCESS,10.1.245.55,US,WKSTN-U1001
AUTH027042,2026-06-25 19:00:00,U1066,michelle.wright62,LOGOUT,SUCCESS,10.2.50.23,US,WKSTN-U1066
AUTH009977,2026-06-25 18:15:00,U1024,emily.miller	,LOGOUT,SUCCESS,10.0.51.132,US,WKSTN-U1024
AUTH035345,2026-06-25 19:00:00,U1086,steven.thompson53,LOGOUT,SUCCESS,10.2.98.209,US,WKSTN-U1086
AUTH012656,2026-06-25 19:15:00,U1030,betty.rodriguez86,LOGOUT,SUCCESS,10.3.128.225,IN,WKSTN-U1030
AUTH033538,2026-06-25 19:45:00,U1082,karen.hill96,LOGOUT,SUCCESS,10.1.223.133,US,WKSTN-U1082
AUTH026637,2026-06-25 19:15:00,U1065,michael.ramirez47,LOGOUT,SUCCESS,10.0.5.15,IN,WKSTN-U1065
AUTH022245,2026-06-25 19:15:00,U1054,anthony.martinez,LOGOUT,SUCCESS,10.2.119.33,US,WKSTN-U1054
AUTH019059,2026-06-25 19:45:00,U1046,michelle.torres39,LOGOUT,SUCCESS,10.3.13.32,US,WKSTN-U1046
AUTH018629,2026-06-25 19:30:00,U1045,daniel.sanchez90,LOGOUT,SUCCESS,10.2.104.188,US,WKSTN-U1045
AUTH017451,2026-06-25 19:45:00,U1042,michael.hill56,LOGOUT,,10.2.148.84,US,WKSTN-U1042
AUTH015444,2026-06-25 19:15:00,U1037,robert.martin,LOGOUT,SUCCESS,10.1.183.76,US,WKSTN-U1037
AUTH030646,2026-06-25 19:30:00,U1075,steven.lewis,LOGOUT,SUCCESS,10.3.25.117,US,WKSTN-U1075
AUTH029060,2026-06-25 19:30:00,U1071,matthew.robinson35,LOGOUT,SUCCESS,10.0.156.14,US,WKSTN-U1071
AUTH004670,2026-06-25 19:30:00,U1012,linda.martinez,LOGOUT,SUCCESS,10.0.12.239,US,WKSTN-U1012
AUTH034466,2026-06-25 19:45:00,U1084,joshua.taylor,,SUCCESS,10.1.187.229,US,WKSTN-U1084
AUTH031421,2026-06-25 19:45:00,U1077,kimberly.harris58,LOGOUT,SUCCESS,10.1.225.236,US,WKSTN-U1077
AUTH017039,2026-06-25 19:30:00,U1041,matthew.allen52,LOGOUT,SUCCESS,10.2.245.75,US,WKSTN-U1041
AUTH019841,2026-06-25 19:45:00,U1048,jennifer.thomas87,LOGOUT,SUCCESS,10.0.94.183,US,WKSTN-U1048
AUTH030259,2026-06-25 19:30:00,U1074,sarah.williams7,LOGOUT,SUCCESS,10.0.211.27,US,WKSTN-U1074
AUTH040537,2026-06-25 19:15:00,U1098,nancy.wright49,LOGOUT,SUCCESS,10.2.1.64,US,
AUTH005483,2026-06-25 19:15:00,U1014,james.taylor,LOGOUT,SUCCESS,10.0.44.245,IN,WKSTN-U1014
AUTH028246,2026-06-25 19:45:00,U1069,jessica.clark,LOGOUT,SUCCESS,10.1.79.254,US,WKSTN-U1069
AUTH006818,2026-06-25 19:30:00,U1017,emily.hernandez34,LOGOUT,SUCCESS,10.2.209.106,IN,WKSTN-U1017
AUTH007733,2026-06-25 19:30:00,U1019,donna.anderson,,SUCCESS,10.3.53.141,US,WKSTN-U1019
AUTH009085,2026-06-25 19:30:00,U1022,sandra.brown,LOGOUT,SUCCESS,10.2.187.87,US,WKSTN-U1022
AUTH019462,2026-06-25 19:15:00,U1047,sandra.lewis,LOGOUT,SUCCESS,10.3.75.189,US,WKSTN-U1047
AUTH007279,2026-06-25 19:45:00,U1018,betty.white57,LOGOUT,SUCCESS,10.1.241.146,IN,WKSTN-U1018
AUTH013867,2026-06-25 19:30:00,U1033,linda.miller,LOGOUT,SUCCESS,10.1.209.171,US,WKSTN-U1033
AUTH032704,2026-06-26 07:23:00,U1080,joseph.jackson91,LOGIN,FAILURE,10.1.169.145,us,WKSTN-U1080
AUTH008172,2026-06-25 19:45:00,U1020,andrew.thomas36,LOGOUT,SUCCESS,10.0.106.14,US,WKSTN-U1020
AUTH006353,2026-06-26 07:20:00,U1016,patricia.thomas,LOGIN,SUCCESS,10.1.32.91,US,WKSTN-U1016
AUTH019852,2026-06-26 07:10:00,U1048,jennifer.thomas87,LOGIN,SUCCESS,10.1.37.107,US,WKSTN-U1048
AUTH023048,2026-06-26 07:05:00,U1056,anthony.clark,LOGIN,SUCCESS,10.3.77.217,US,WKSTN-U1056
AUTH024242,2026-06-26 07:25:00,U1059,daniel.perez98,LOGIN,SUCCESS,10.2.219.6,US,WKSTN-U1059
AUTH000762,2026-06-26 07:25:00,U1002,donna.ramirez	,LOGIN,SUCCESS,10.1.199.62,IN,WKSTN-U1002
AUTH021824,2026-06-26 07:05:00,U1053,john.jackson31,LOGIN,SUCCESS,10.1.131.163,US,WKSTN-U1053
AUTH029855,2026-06-26 07:20:00,U1073,michael.gonzalez,LOGIN,SUCCESS,10.0.177.178,US,WKSTN-U1073
AUTH004269,2026-06-26 07:00:00,U1011,donna.ramirez75,LOGIN,SUCCESS,10.0.42.62,US,WKSTN-U1011
AUTH031852,2026-06-26 07:00:00,U1078,michelle.miller,LOGIN,SUCCESS,10.3.186.131,US,WKSTN-U1078
AUTH027449,2026-06-26 07:20:00,U1067,paul.thomas97,LOGIN,SUCCESS,10.0.75.48,US,WKSTN-U1067
AUTH025062,2026-06-26 07:00:00,U1061,jessica.rodriguez,LOGIN,SUCCESS,10.0.168.107,US,WKSTN-U1061
AUTH040170,2026-06-26 07:10:00,U1097,mark.martinez10,LOGIN,SUCCESS,10.1.126.134,US,WKSTN-U1097
AUTH034482,2026-06-26 07:00:00,U1084,joshua.taylor,LOGIN,SUCCESS,10.0.243.225,US,WKSTN-U1084
AUTH032264,2026-06-26 07:15:00,U1079,emily.jones,LOGIN,SUCCESS,10.2.154.33,US,WKSTN-U1079
AUTH011340,2026-06-25 19:45:00,U1027,patricia.brown75,LOGOUT,SUCCESS,10.2.226.116,US,WKSTN-U1027
AUTH014270,2026-06-26 07:15:00,U1034,thomas.allen63,LOGIN,SUCCESS,10.1.250.5,US,WKSTN-U1034	
AUTH023433,2026-06-26 07:15:00,U1057,nancy.sanchez,LOGIN,SUCCESS,10.0.66.245,US,WKSTN-U1057
AUTH027821,2026-06-26 07:20:00,U1068,susan.thompson34,LOGIN,SUCCESS,10.2.166.203,US,WKSTN-U1068
AUTH036720,2026-06-26 07:00:00,U1089,paul.brown27,LOGIN,SUCCESS,10.0.52.153,US,WKSTN-U1089
AUTH013081,2026-06-26 07:10:00,U1031,john.wright28,LOGIN,,10.2.121.39,US,WKSTN-U1031
AUTH028663,2026-06-26 07:00:00,U1070,BETTY.THOMAS40,LOGIN,SUCCESS,10.3.18.65,US,WKSTN-U1070
AUTH012233,2026-06-26 07:20:00,U1029,michelle.garcia54,LOGIN,SUCCESS,10.3.180.81,US,WKSTN-U1029
AUTH041603,2026-06-25 22:18:00,U1088,andrew.smith85,LOGIN,SUCCESS,10.0.0.243,US,WKSTN-U1088
AUTH008644,2026-06-26 07:25:00,U1021,jessica.walker,LOGIN,SUCCESS,10.0.63.192,US,WKSTN-U1021
AUTH017061,2026-06-26 07:45:00,U1041,matthew.allen52,LOGIN,FAILURE,,US,WKSTN-U1041
AUTH000337,2026-06-26 07:30:00,U1001,linda.johnson95	,LOGIN,SUCCESS,10.0.77.4,US,WKSTN-U1001
AUTH007295,2026-06-26 08:05:00,U1018,betty.white57,LOGIN,SUCCESS,10.3.70.170,US,WKSTN-U1018
AUTH025451,2026-06-26 08:05:00,U1062,william.martin,LOGIN,SUCCESS,10.0.212.35,US,WKSTN-U1062
AUTH017468,2026-06-26 07:45:00,U1042,michael.hill56,LOGIN,SUCCESS,10.3.103.186,IN,WKSTN-U1042
AUTH026656,2026-06-26 07:50:00,U1065,michael.ramirez47,LOGIN,SUCCESS,10.1.102.209,IN,WKSTN-U1065
AUTH035794,2026-06-26 07:50:00,U1087,charles.sanchez,LOGIN,SUCCESS,10.0.227.64,US,WKSTN-U1087
AUTH011796,2026-06-26 07:30:00,U1028,john.hill,LOGIN,SUCCESS,10.3.111.44,US,WKSTN-U1028
AUTH015464,2026-06-26 07:50:00,U1037,ROBERT.MARTIN,LOGIN,SUCCESS,10.3.250.78,US,WKSTN-U1037
AUTH009107,2026-06-26 08:00:00,U1022,sandra.brown,LOGIN,SUCCESS,10.2.248.208,US,WKSTN-U1022
AUTH029071,2026-06-26 08:00:00,U1071,matthew.robinson35,LOGIN,SUCCESS,10.3.51.171,US,WKSTN-U1071
AUTH032702,2026-06-26 07:25:00,U1080,joseph.jackson91,LOGIN,SUCCESS,10.1.122.80,US,
AUTH016668,2026-06-26 08:00:00,U1040,matthew.martin,LOGIN,SUCCESS,10.1.237.74,US,WKSTN-U1040
AUTH024634,2026-06-26 07:30:00,U1060,matthew.anderson,LOGIN,SUCCESS,10.3.212.101,IN,  WKSTN-U1060 
AUTH020241,2026-06-26 07:30:00,U1049,michelle.jones59,,SUCCESS,10.0.62.159,IN,WKSTN-U1049
AUTH021438,2026-06-26 07:25:00,U1052,paul.taylor,LOGIN,SUCCESS,10.1.122.112,US,WKSTN-U1052
AUTH026658,2026-06-26 07:45:00,U1065,michael.ramirez47,LOGIN,FAILURE,10.3.58.43,IN,WKSTN-U1065
AUTH017059,2026-06-26 07:50:00,U1041,  matthew.allen52 ,LOGIN,SUCCESS,10.2.187.12,US,WKSTN-U1041
AUTH030278,2026-06-26 08:00:00,U1074,sarah.williams7,LOGIN,SUCCESS,10.2.195.41,IN,WKSTN-U1074
AUTH017855,2026-06-26 07:45:00,U1043,thomas.williams91,LOGIN,SUCCESS,10.2.55.94,US,WKSTN-U1043
AUTH003893,2026-06-26 07:30:00,U1010,susan.young51,LOGIN,SUCCESS,10.1.157.106,US,WKSTN-U1010
AUTH040933,2026-06-26 07:45:00,U1099,joseph.garcia,LOGIN,SUCCESS,10.1.19.102,IN,WKSTN-U1099
AUTH003520,2026-06-26 07:40:00,U1009,daniel.brown,LOGIN,SUCCESS,10.3.244.124,US,WKSTN-U1009
AUTH038949,2026-06-26 07:50:00,U1094,elizabeth.lewis69,LOGIN,SUCCESS,10.3.59.27,,WKSTN-U1094
AUTH029479,2026-06-26 08:40:00,U1072,kenneth.lopez,LOGIN,SUCCESS,10.1.15.141,US,WKSTN-U1072
AUTH019478,2026-06-26 09:00:00,U1047,sandra.lewis,LOGIN,SUCCESS,10.3.237.167,US,WKSTN-U1047
AUTH038523,2026-06-26 08:15:00,U1093,sarah.clark44,LOGIN,SUCCESS,10.3.202.80,IN,WKSTN-U1093
AUTH034914,2026-06-26 08:15:00,U1085,barbara.walker67,LOGIN,SUCCESS,10.3.111.36,US,WKSTN-U1085
AUTH002748,2026-06-26 08:25:00,U1007,sarah.robinson82,LOGIN,SUCCESS,10.2.236.183,US,WKSTN-U1007
AUTH009546,2026-06-26 08:50:00,U1023,richard.wright,LOGIN,SUCCESS,10.0.2.178,us,WKSTN-U1023
AUTH030668,2026-06-26 08:30:00,U1075,steven.lewis,LOGIN,SUCCESS,10.2.127.90,IN,  WKSTN-U1075 
AUTH013882,2026-06-26 08:40:00,U1033,linda.miller,LOGIN,SUCCESS,10.3.206.219,US,WKSTN-U1033
AUTH019073,2026-06-26 08:45:00,U1046,michelle.torres39,LOGIN,SUCCESS,10.0.50.209,US,WKSTN-U1046
AUTH015873,2026-06-26 08:20:00,U1038,emily.clark,LOGIN,SUCCESS,10.0.90.106,US,WKSTN-U1038
AUTH008196,2026-06-26 08:40:00,U1020,andrew.thomas36,LOGIN,SUCCESS,10.3.207.107,US,WKSTN-U1020
AUTH025850,2026-06-26 08:15:00,U1063,john.nguyen,LOGIN,SUCCESS,10.3.214.158,IN,WKSTN-U1063
AUTH015048,2026-06-26 09:00:00,U1036,,LOGIN,SUCCESS,10.3.120.60,US,WKSTN-U1036
AUTH022654,2026-06-26 08:10:00,U1055,patricia.wilson54,LOGIN,SUCCESS,10.3.44.156,IN,WKSTN-U1055
AUTH039349,2026-06-26 08:30:00,U1095,richard.thomas74,LOGIN,SUCCESS,10.1.25.226,US,WKSTN-U1095
AUTH010442,2026-06-26 08:20:00,U1025,betty.brown22,LOGIN,SUCCESS,10.2.32.163,IN,WKSTN-U1025
AUTH005919,2026-06-26 08:05:00,U1015,lisa.hernandez,LOGIN,SUCCESS,10.3.55.48,US,WKSTN-U1015	
AUTH013489,2026-06-26 09:00:00,U1032,paul.wright91,LOGIN,SUCCESS,10.0.123.88,IN,WKSTN-U1032
AUTH040556,2026-06-26 08:05:00,U1098,nancy.wright49,LOGIN,SUCCESS,10.2.160.250,US,WKSTN-U1098
AUTH031050,2026-06-26 08:15:00,U1076,john.torres,LOGIN,SUCCESS,10.1.188.124,US,WKSTN-U1076
AUTH037622,2026-06-26 08:45:00,U1091,linda.robinson,LOGIN,SUCCESS,10.3.184.129,US,WKSTN-U1091
AUTH034016,2026-06-26 08:20:00,U1083,sarah.allen70,LOGIN,SUCCESS,10.3.3.147,US,WKSTN-U1083
AUTH018646,2026-06-26 08:40:00,U1045,daniel.sanchez90,LOGIN,SUCCESS,10.3.233.91,IN,WKSTN-U1045
AUTH005501,2026-06-26 08:40:00,U1014,james.taylor,LOGIN,SUCCESS,10.3.106.204,US,WKSTN-U1014
AUTH018254,2026-06-26 08:20:00,U1044,lisa.ramirez9,LOGIN,,10.0.4.93,US,
AUTH031439,2026-06-26 09:25:00,U1077,kimberly.harris58,LOGIN,SUCCESS,10.3.119.194,IN,WKSTN-U1077
AUTH001177,2026-06-26 09:00:00,U1003,kenneth.clark29,LOGIN,SUCCESS,10.0.254.226,US,WKSTN-U1003
AUTH037184,2026-06-26 09:20:00,U1090,,LOGIN,SUCCESS,10.2.84.191,US,WKSTN-U1090
AUTH021047,2026-06-26 09:15:00,U1051,sandra.king72,LOGIN,success,10.3.121.105,US,WKSTN-U1051
AUTH004682,2026-06-26 09:40:00,U1012,linda.martinez,LOGIN,SUCCESS,10.1.191.249,IN,WKSTN-U1012
AUTH033141,2026-06-26 09:30:00,U1081,margaret.davis,LOGIN,SUCCESS,10.1.57.70,IN,WKSTN-U1081
AUTH014672,2026-06-26 09:25:00,U1035,nancy.rodriguez82,LOGIN,SUCCESS,10.1.131.53,US,WKSTN-U1035
AUTH011361,2026-06-26 09:00:00,U1027,patricia.brown75,LOGIN,SUCCESS,10.1.251.168,,WKSTN-U1027	
AUTH023832,2026-06-26 09:15:00,U1058,jennifer.ramirez18,LOGIN,SUCCESS,10.0.230.115,us,WKSTN-U1058
AUTH020652,2026-06-26 09:15:00,U1050,michael.ramirez,LOGIN,SUCCESS,10.2.136.187,US,WKSTN-U1050
AUTH010887,2026-06-26 09:10:00,U1026,elizabeth.gonzalez,LOGIN,SUCCESS,10.1.1.223,IN,WKSTN-U1026
AUTH035359,2026-06-26 09:40:00,U1086,steven.thompson53,LOGIN,SUCCESS,10.1.72.14,US,WKSTN-U1086
AUTH022264,2026-06-26 09:20:00,U1054,anthony.martinez,LOGIN,SUCCESS,10.3.125.163,IN,WKSTN-U1054
AUTH039762,2026-06-26 09:25:00,U1096,david.allen76,LOGIN,SUCCESS,10.3.99.67,US,WKSTN-U1096
AUTH001961,2026-06-26 09:10:00,U1005,robert.robinson,LOGIN,SUCCESS,10.2.246.19,US,WKSTN-U1005
AUTH012675,2026-06-26 09:05:00,U1030,betty.rodriguez86,LOGIN,SUCCESS,,US,WKSTN-U1030
AUTH003116,2026-06-26 09:40:00,U1008,joshua.hernandez,LOGIN,SUCCESS,10.2.63.140,,  WKSTN-U1008 
AUTH001571,2026-06-26 09:10:00,U1004,elizabeth.wilson98,LOGIN,SUCCESS,10.1.156.82,IN,WKSTN-U1004
AUTH033555,2026-06-26 09:05:00,U1082,  karen.hill96 ,LOGIN,,10.3.178.192,US,WKSTN-U1082
AUTH036278,2026-06-26 09:20:00,U1088,andrew.smith85,LOGIN,SUCCESS,10.1.44.251,US,WKSTN-U1088
AUTH007757,2026-06-26 09:15:00,U1019,donna.anderson,LOGIN,SUCCESS,10.0.238.121,US,WKSTN-U1019
AUTH002366,2026-06-26 09:05:00,U1006,,LOGIN,SUCCESS,10.2.81.244,US,
AUTH038078,2026-06-26 09:37:00,U1092,steven.thomas,LOGIN,FAILURE,10.3.237.77,IN,WKSTN-U1092
AUTH027060,2026-06-26 09:20:00,U1066,michelle.wright62,LOGIN,SUCCESS,10.3.37.57,US,WKSTN-U1066
AUTH009996,2026-06-26 09:10:00,U1024,emily.miller,LOGIN,SUCCESS,10.1.193.84,US,WKSTN-U1024
AUTH006837,2026-06-26 09:40:00,U1017,emily.hernandez34,LOGIN,SUCCESS,,US,WKSTN-U1017
AUTH041315,2026-06-26 09:40:00,U1100,daniel.brown38,LOGIN,SUCCESS,10.3.14.247,US,WKSTN-U1100
AUTH028261,2026-06-26 09:50:00,U1069,jessica.clark,LOGIN,SUCCESS,10.0.149.220,US,WKSTN-U1069
AUTH009108,2026-06-26 17:00:00,U1022,sandra.brown,LOGOUT,SUCCESS,10.2.98.234,IN,WKSTN-U1022
AUTH038950,2026-06-26 17:15:00,U1094,elizabeth.lewis69,LOGOUT,SUCCESS,10.1.89.125,IN,WKSTN-U1094
AUTH020653,2026-06-26 17:30:00,U1050,michael.ramirez,LOGOUT,SUCCESS,10.2.163.70,US,WKSTN-U1050
AUTH005920,2026-06-26 17:15:00,U1015,lisa.hernandez,LOGOUT,success,,US,WKSTN-U1015
AUTH036721,2026-06-26 17:00:00,U1089,paul.brown27,LOGOUT,SUCCESS,10.3.73.117,US,WKSTN-U1089
AUTH010443,2026-06-26 17:00:00,U1025,betty.brown22,LOGOUT,SUCCESS,,US,WKSTN-U1025
AUTH000338,2026-06-26 17:15:00,U1001,linda.johnson95,LOGOUT,SUCCESS,10.3.191.17,IN,WKSTN-U1001
AUTH033142,2026-06-26 17:30:00,U1081,margaret.davis,LOGOUT,SUCCESS,10.0.24.250,US,WKSTN-U1081
AUTH019479,2026-06-26 17:15:00,U1047,sandra.lewis,LOGOUT,SUCCESS,10.3.172.105,US,WKSTN-U1047
AUTH039350,2026-06-26 17:15:00,U1095,richard.thomas74,LOGOUT,SUCCESS,10.2.125.16,US,WKSTN-U1095
AUTH005103,2026-06-26 09:50:00,U1013,emily.smith,LOGIN,SUCCESS,10.1.88.131,IN,WKSTN-U1013
AUTH017060,2026-06-26 17:30:00,U1041,  matthew.allen52 ,LOGOUT,SUCCESS,10.1.89.201,US,WKSTN-U1041
AUTH038076,2026-06-26 09:40:00,U1092,steven.thomas,LOGIN,success,10.2.244.118,IN,WKSTN-U1092
AUTH029072,2026-06-26 17:30:00,U1071,matthew.robinson35,LOGOUT,SUCCESS,10.3.124.141,US,WKSTN-U1071
AUTH041316,2026-06-26 17:00:00,U1100,daniel.brown38,LOGOUT,SUCCESS,10.3.204.103,US,WKSTN-U1100
AUTH026235,2026-06-26 09:45:00,U1064,matthew.wright55,LOGIN,SUCCESS,10.0.200.89,US,WKSTN-U1064
AUTH003521,2026-06-26 17:15:00,U1009,daniel.brown,LOGOUT,SUCCESS,10.0.88.101,IN,WKSTN-U1009
AUTH021825,2026-06-26 17:00:00,U1053,john.jackson31,LOGOUT,SUCCESS,10.3.106.53,US,WKSTN-U1053
AUTH016253,2026-06-26 09:45:00,U1039,mark.thomas,LOGIN,SUCCESS,10.3.246.205,US,WKSTN-U1039
AUTH020242,2026-06-26 17:00:00,U1049,michelle.jones59,LOGOUT,SUCCESS,10.0.196.215,IN,WKSTN-U1049
AUTH011797,2026-06-26 17:15:00,U1028,john.hill,LOGOUT,SUCCESS,10.1.250.195,US,WKSTN-U1028
AUTH013082,2026-06-26 17:30:00,U1031,john.wright28	,LOGOUT,SUCCESS,10.0.49.102,IN,WKSTN-U1031
AUTH016669,2026-06-26 18:00:00,U1040,matthew.martin,LOGOUT,SUCCESS,10.3.237.236,US,WKSTN-U1040
AUTH004683,2026-06-26 17:30:00,U1012,linda.martinez,LOGOUT,SUCCESS,10.2.109.234,US,WKSTN-U1012
AUTH006354,2026-06-26 17:30:00,U1016,patricia.thomas,LOGOUT,SUCCESS,10.3.174.21,US,WKSTN-U1016
AUTH023833,2026-06-26 18:00:00,U1058,jennifer.ramirez18,LOGOUT,SUCCESS,10.3.220.105,US,WKSTN-U1058
AUTH016254,2026-06-26 17:45:00,U1039,mark.thomas,LOGOUT,SUCCESS,10.0.157.60,IN,WKSTN-U1039
AUTH036279,2026-06-26 18:00:00,U1088,andrew.smith85,LOGOUT,SUCCESS,10.0.236.163,US,WKSTN-U1088
AUTH021048,2026-06-26 17:45:00,U1051,sandra.king72,LOGOUT,SUCCESS,10.3.118.250,US,WKSTN-U1051
AUTH007758,2026-06-26 17:45:00,U1019,donna.anderson,LOGOUT,SUCCESS,10.0.98.82,US,WKSTN-U1019
AUTH012676,2026-06-26 18:00:00,U1030,betty.rodriguez86,LOGOUT,SUCCESS,,US,WKSTN-U1030
AUTH028664,2026-06-26 17:45:00,U1070,betty.thomas40,LOGOUT,SUCCESS,10.2.45.123,US,WKSTN-U1070
AUTH034915,2026-06-26 17:45:00,U1085,barbara.walker67,LOGOUT,SUCCESS,10.1.229.127,US,WKSTN-U1085
AUTH003117,2026-06-26 17:45:00,U1008,joshua.hernandez,LOGOUT,SUCCESS,10.3.78.20,US,WKSTN-U1008
AUTH013883,2026-06-26 17:30:00,U1033,linda.miller,LOGOUT,SUCCESS,10.2.243.197,US,WKSTN-U1033
AUTH012234,2026-06-26 17:45:00,U1029,michelle.garcia54,LOGOUT,SUCCESS,10.0.134.27,US,WKSTN-U1029
AUTH032703,2026-06-26 18:00:00,U1080,joseph.jackson91,LOGOUT,SUCCESS,10.1.220.65,US,WKSTN-U1080
AUTH008645,2026-06-26 17:45:00,U1021,jessica.walker,LOGOUT,SUCCESS,10.1.105.215,US,WKSTN-U1021
AUTH001572,2026-06-26 17:45:00,U1004,elizabeth.wilson98,LOGOUT,SUCCESS,10.0.56.42,US,WKSTN-U1004
AUTH040934,2026-06-26 17:45:00,U1099,joseph.garcia,LOGOUT,SUCCESS,10.0.145.246,IN,WKSTN-U1099
AUTH019853,2026-06-26 17:45:00,U1048,jennifer.thomas87,LOGOUT,SUCCESS,10.0.59.184,US,WKSTN-U1048
AUTH021439,2026-06-26 17:45:00,U1052,paul.taylor,LOGOUT,SUCCESS,10.3.213.144,US,WKSTN-U1052
AUTH031051,2026-06-26 17:45:00,U1076,john.torres,LOGOUT,SUCCESS,10.1.107.250,US,WKSTN-U1076
AUTH000763,2026-06-26 18:00:00,U1002,donna.ramirez,LOGOUT,SUCCESS,10.2.24.239,US,WKSTN-U1002
AUTH025851,2026-06-26 17:45:00,U1063,john.nguyen,LOGOUT,SUCCESS,10.3.160.33,US,WKSTN-U1063
AUTH015465,2026-06-26 17:45:00,U1037,robert.martin,LOGOUT,SUCCESS,10.0.3.219,IN,WKSTN-U1037
AUTH035360,2026-06-26 17:45:00,U1086,steven.thompson53,LOGOUT,SUCCESS,10.1.87.141,US,WKSTN-U1086
AUTH029480,2026-06-26 18:30:00,U1072,kenneth.lopez,LOGOUT,SUCCESS,10.2.148.70,US,WKSTN-U1072
AUTH027061,2026-06-26 18:15:00,U1066,michelle.wright62,,SUCCESS,10.1.53.113,IN,WKSTN-U1066
AUTH005502,2026-06-26 18:00:00,U1014,james.taylor,LOGOUT,SUCCESS,10.2.92.161,US,WKSTN-U1014
AUTH034017,2026-06-26 18:15:00,U1083,sarah.allen70,LOGOUT,SUCCESS,10.3.91.42,US,WKSTN-U1083
AUTH038077,2026-06-26 18:45:00,U1092,steven.thomas,LOGOUT,SUCCESS,10.2.99.220,US,WKSTN-U1092
AUTH030669,2026-06-26 18:45:00,U1075,steven.lewis,LOGOUT,SUCCESS,10.1.7.182,US,WKSTN-U1075
AUTH026657,2026-06-26 18:45:00,U1065,MICHAEL.RAMIREZ47,LOGOUT,SUCCESS,10.3.174.29,US,WKSTN-U1065
AUTH025063,2026-06-26 18:15:00,U1061,jessica.rodriguez,LOGOUT,SUCCESS,10.3.106.20,US,WKSTN-U1061
AUTH028262,2026-06-26 18:45:00,U1069,jessica.clark,LOGOUT,SUCCESS,10.2.246.254,US,WKSTN-U1069
AUTH009547,2026-06-26 19:00:00,U1023,richard.wright,LOGOUT,SUCCESS,10.0.237.98,US,WKSTN-U1023
AUTH015049,2026-06-26 18:45:00,U1036,linda.jones,LOGOUT,SUCCESS,10.2.241.200,IN,WKSTN-U1036
AUTH001178,2026-06-26 18:45:00,U1003,  kenneth.clark29 ,LOGOUT,SUCCESS,10.2.231.214,US,WKSTN-U1003
AUTH023049,2026-06-26 18:15:00,U1056,anthony.clark,LOGOUT,SUCCESS,10.0.65.136,US,WKSTN-U1056
AUTH024635,2026-06-26 18:15:00,U1060,matthew.anderson,LOGOUT,SUCCESS,10.1.152.194,in,WKSTN-U1060
AUTH032265,2026-06-26 18:15:00,U1079,emily.jones,LOGOUT,SUCCESS,10.3.133.102,IN,WKSTN-U1079
AUTH040557,2026-06-26 18:00:00,U1098,nancy.wright49,LOGOUT,SUCCESS,10.0.112.236,US,WKSTN-U1098
AUTH006838,2026-06-26 18:30:00,U1017,emily.hernandez34,LOGOUT,SUCCESS,10.3.167.108,US,WKSTN-U1017
