event_id,timestamp,user_id,username,device,process_name,action,cpu_pct,mem_mb
EP002385,2026-06-29 12:37:00,U1006,george.gonzalez,WKSTN-U1006,Chrome,PROCESS_START,32.5,277
EP030299,2026-06-29 13:01:00,U1074,sarah.williams7,WKSTN-U1074,chrome.exe,PROCESS_START,11.0,
EP041354,2026-06-29 12:46:00,U1100,daniel.brown38,WKSTN-U1100,explorer.exe,PROCESS_START,34.1,615
EP035817,2026-06-29 12:55:00,U1087,charles.sanchez,WKSTN-U1087,outlook.exe,PROCESS_START,25.5,109
EP037202,2026-06-29 13:12:00,U1090,mary.hill,WKSTN-U1090,teams.exe	,PROCESS_START,33.7,369
EP027464,2026-06-29 12:51:00,U1067,paul.thomas97,WKSTN-U1067,Outlook,PROCESS_START,1.3,241
EP017079,2026-06-29 13:09:00,U1041,matthew.allen52,WKSTN-U1041,notepad.exe,PROCESS_START,24.4,205
EP039369,2026-06-29 13:10:00,U1095,richard.thomas74,WKSTN-U1095,Chrome,PROCESS_START,7.0,83
EP019498,2026-06-29 12:56:00,U1047,sandra.lewis,  WKSTN-U1047 ,notepad.exe,PROCESS_START,4.4,854
EP019093,2026-06-29 13:04:00,U1046,michelle.torres39,WKSTN-U1046,outlook.exe,PROCESS_START,33.2,349
EP011384,2026-06-29 13:05:00,U1027,patricia.brown75,WKSTN-U1027,  Chrome ,PROCESS_START,9.3,669
EP040951,2026-06-29 12:52:00,U1099,joseph.garcia,WKSTN-U1099,Excel,PROCESS_START,16.2,326
EP040190,2026-06-29 13:16:00,U1097,mark.martinez10,WKSTN-U1097,chrome.exe,PROCESS_START,33.3,151
EP027083,2026-06-29 13:12:00,U1066,michelle.wright62,WKSTN-U1066,Word,PROCESS_START,4.0,267
EP005940,2026-06-29 13:15:00,U1015,lisa.hernandez,WKSTN-U1015,Outlook,PROCESS_START,4.6,158
EP038102,2026-06-29 13:01:00,U1092,steven.thomas,WKSTN-U1092,Chrome,PROCESS_START,7.1,749
EP012254,2026-06-29 12:41:00,U1029,michelle.garcia54,WKSTN-U1029,notepad.exe,PROCESS_START,11.9,262
EP040579,2026-06-29 12:51:00,U1098,nancy.wright49,WKSTN-U1098,Zoom,PROCESS_START,16.8,453
EP039788,2026-06-29 12:57:00,U1096,david.allen76,WKSTN-U1096,Outlook,PROCESS_START,9.5,643
EP026257,2026-06-29 13:15:00,U1064,matthew.wright55,WKSTN-U1064	,chrome.exe,PROCESS_START,11.6,311
EP003139,2026-06-29 12:54:00,U1008,joshua.hernandez,WKSTN-U1008,Chrome,PROCESS_START,27.1,244
EP023851,2026-06-29 13:11:00,U1058,jennifer.ramirez18,WKSTN-U1058,teams.exe,PROCESS_START,23.7,651
EP002386,2026-06-29 13:20:00,U1006,george.gonzalez,WKSTN-U1006,SAP,PROCESS_START,19.2,610
EP031073,2026-06-29 12:53:00,U1076,john.torres,WKSTN-U1076,DocuSign,PROCESS_START,23.2,889
EP035819,2026-06-29 12:57:00,U1087,charles.sanchez,WKSTN-U1087,Wireshark,PROCESS_START,5.9,145
EP016690,2026-06-29 13:18:00,U1040,,WKSTN-U1040,outlook.exe,PROCESS_START,6.5,178
EP021863,2026-06-29 13:41:00,U1053,john.jackson31,WKSTN-U1053,outlook.exe,PROCESS_START,34.3,215
EP034938,2026-06-29 13:45:00,U1085,barbara.walker67,WKSTN-U1085,PuTTY,PROCESS_START,6.0,195
EP019092,2026-06-29 13:35:00,U1046,michelle.torres39,WKSTN-U1046,Workday,PROCESS_START,31.3,744
EP025080,2026-06-29 13:48:00,U1061,,WKSTN-U1061,,PROCESS_START,19.9,505
EP013509,2026-06-29 13:41:00,U1032,paul.wright91,WKSTN-U1032,Workday,PROCESS_START,13.5,265
EP038101,2026-06-29 13:38:00,U1092,steven.thomas,WKSTN-U1092,notepad.exe,PROCESS_START,21.4,242
EP002384,2026-06-29 13:24:00,U1006,george.gonzalez,WKSTN-U1006,teams.exe,PROCESS_START,19.6,242
EP031074,2026-06-29 13:48:00,U1076,john.torres,WKSTN-U1076,explorer.exe,PROCESS_START,8.0,392
EP033603,2026-06-29 13:25:00,U1082,karen.hill96,WKSTN-U1082,Active Directory Console,PROCESS_START,15.7,301
EP030686,2026-06-29 13:49:00,U1075,steven.lewis	,,Outlook,PROCESS_START,8.4,858
EP027082,2026-06-29 13:32:00,U1066,michelle.wright62,WKSTN-U1066,Chrome,PROCESS_START,11.6,561
EP022677,2026-06-29 13:48:00,U1055,patricia.wilson54,WKSTN-U1055,teams.exe,PROCESS_START,12.7,631
EP025476,2026-06-29 13:43:00,U1062,william.martin,WKSTN-U1062,teams.exe,PROCESS_START,28.5,479
EP038542,2026-06-29 13:46:00,U1093,sarah.clark44,WKSTN-U1093,,PROCESS_START,14.6,405
EP033604,2026-06-29 13:26:00,U1082,karen.hill96,WKSTN-U1082,Terminal,PROCESS_START,3.5,150
EP021069,2026-06-29 13:35:00,U1051,sandra.king72,WKSTN-U1051,chrome.exe,PROCESS_START,19.1,865
EP026703,2026-06-29 13:45:00,U1065,michael.ramirez47,WKSTN-U1065	,Chrome,process_start,20.2,751
EP003913,2026-06-29 13:29:00,U1010,susan.young51,WKSTN-U1010,chrome.exe,PROCESS_START,25.5,886
EP022283,2026-06-29 13:24:00,U1054,anthony.martinez,WKSTN-U1054,chrome.exe,PROCESS_START,9.9,883
EP008671,2026-06-29 13:36:00,U1021,jessica.walker,WKSTN-U1021,notepad.exe	,PROCESS_START,27.3,882
EP013903,2026-06-29 13:31:00,U1033,linda.miller,WKSTN-U1033,chrome.exe,PROCESS_START,24.6,329
EP025475,2026-06-29 13:29:00,U1062,WILLIAM.MARTIN,WKSTN-U1062,teams.exe,PROCESS_START,8.5,424
EP022682,2026-06-29 13:25:00,U1055,patricia.wilson54,WKSTN-U1055,Chrome,PROCESS_START,13.3,226
EP006376,2026-06-29 13:24:00,U1016,patricia.thomas	,WKSTN-U1016,Docker Desktop,PROCESS_START,9.4,325
EP038540,2026-06-29 13:22:00,U1093,sarah.clark44,WKSTN-U1093,outlook.exe,PROCESS_START,N/A,567
EP002770,2026-06-29 13:54:00,U1007,sarah.robinson82,WKSTN-U1007,  Chrome ,PROCESS_START,33.9,834
EP039787,2026-06-29 13:49:00,U1096,david.allen76,WKSTN-U1096,explorer.exe,PROCESS_START,,612
EP013102,2026-06-29 14:16:00,U1031,john.wright28,WKSTN-U1031,explorer.exe,PROCESS_START,24.3,376
EP016686,2026-06-29 13:56:00,U1040,matthew.martin,WKSTN-U1040,Excel,PROCESS_START,16.7,207
EP033599,2026-06-29 13:50:00,U1082,karen.hill96,WKSTN-U1082,Chrome,PROCESS_START,7.1,729
EP034039,2026-06-29 14:02:00,U1083,sarah.allen70,  WKSTN-U1083 ,Terminal,PROCESS_START,16.6,771
EP015898,2026-06-29 13:54:00,U1038,emily.clark,WKSTN-U1038,chrome.exe,PROCESS_START,6.9,790
EP025873,2026-06-29 13:55:00,U1063,john.nguyen,WKSTN-U1063,DocuSign,PROCESS_START,15.7,736
EP001986,2026-06-29 13:59:00,U1005,robert.robinson,WKSTN-U1005,QuickBooks,PROCESS_START,28.9,892
EP034936,2026-06-29 14:04:00,U1085,barbara.walker67,WKSTN-U1085,  outlook.exe ,PROCESS_START,7.2,439
EP018671,2026-06-29 14:01:00,U1045,daniel.sanchez90,WKSTN-U1045,Chrome,PROCESS_START,16.5,867
EP019500,2026-06-29 14:18:00,U1047,sandra.lewis,WKSTN-U1047,Excel,PROCESS_START,14.8,309
EP022282,2026-06-29 14:12:00,U1054,anthony.martinez,WKSTN-U1054,teams.exe,,25.9,621
EP036744,2026-06-29 14:18:00,U1089,paul.brown27,WKSTN-U1089,  explorer.exe ,PROCESS_START,29.6,242
EP019499,2026-06-29 14:20:00,U1047,sandra.lewis,WKSTN-U1047,Zoom,PROCESS_START,16.3,666
EP015491,2026-06-29 14:16:00,U1037,robert.martin,WKSTN-U1037,Outlook,PROCESS_START,29.5,806
EP021866,2026-06-29 14:09:00,U1053,john.jackson31,  WKSTN-U1053 ,chrome.exe,PROCESS_START,20.0,158
EP007344,2026-06-29 13:54:00,U1018,betty.white57,WKSTN-U1018,Jenkins,PROCESS_START,32.4,306
EP009571,2026-06-29 13:49:00,U1023,richard.wright,  WKSTN-U1023 ,notepad.exe,PROCESS_START,26.1,692
EP001586,2026-06-29 14:05:00,U1004,elizabeth.wilson98,WKSTN-U1004,QuickBooks,PROCESS_START,2.0,348
EP035818,2026-06-29 13:59:00,U1087,charles.sanchez,WKSTN-U1087,Active Directory Console,PROCESS_START,4.6,884
EP031874,2026-06-29 14:07:00,U1078,michelle.miller,WKSTN-U1078,teams.exe,PROCESS_START,12.3,220
EP016687,2026-06-29 14:19:00,U1040,matthew.martin,  WKSTN-U1040 ,explorer.exe,PROCESS_START,21.5,729
EP013904,2026-06-29 14:18:00,U1033,linda.miller,,teams.exe,,24.5,406
EP041353,2026-06-29 14:17:00,U1100,daniel.brown38,WKSTN-U1100,teams.exe,PROCESS_START,32.1,567
EP001988,2026-06-29 14:47:00,U1005,robert.robinson,WKSTN-U1005,Excel,PROCESS_START,26.8,387
EP016272,2026-06-29 14:22:00,U1039,MARK.THOMAS,WKSTN-U1039,Outlook	,PROCESS_START,31.1,329
EP021461,2026-06-29 14:46:00,U1052,paul.taylor,WKSTN-U1052	,outlook.exe,PROCESS_START,4.5,581
EP025474,2026-06-29 14:37:00,U1062,william.martin,WKSTN-U1062,Zoom,PROCESS_START,2.9,215
EP023070,2026-06-29 14:52:00,U1056,anthony.clark,WKSTN-U1056,Excel,PROCESS_START,10.1,444
EP041357,2026-06-29 14:44:00,U1100,daniel.brown38,WKSTN-U1100,notepad.exe,PROCESS_START,23.4,666
EP039783,2026-06-29 14:47:00,U1096,david.allen76,WKSTN-U1096,Excel,PROCESS_START,24.9,123
EP022679,2026-06-29 14:37:00,U1055,patricia.wilson54,WKSTN-U1055,  chrome.exe ,process_start,3.3,616
EP012696,2026-06-29 14:38:00,U1030,betty.rodriguez86,WKSTN-U1030,teams.exe,PROCESS_START,26.3,435
EP003538,2026-06-29 14:22:00,U1009,daniel.brown,WKSTN-U1009,outlook.exe,PROCESS_START,22.0,144
EP000786,2026-06-29 14:25:00,U1002,donna.ramirez,WKSTN-U1002,Chrome,PROCESS_START,1.8,609
EP003540,2026-06-29 14:54:00,U1009,daniel.brown,WKSTN-U1009,outlook.exe,PROCESS_START,8.7,411
EP017487,2026-06-29 14:35:00,U1042,michael.hill56,WKSTN-U1042,outlook.exe,PROCESS_START,5.0,596
EP006884,2026-06-29 14:48:00,U1017,emily.hernandez34,WKSTN-U1017,notepad.exe,PROCESS_START,,746
EP022681,2026-06-29 14:27:00,U1055,patricia.wilson54,WKSTN-U1055,Excel,PROCESS_START,6.0,550
EP027081,2026-06-29 14:50:00,U1066,michelle.wright62,WKSTN-U1066	,Outlook,PROCESS_START,18.8,866
EP040193,2026-06-29 14:41:00,U1097,mark.martinez10,WKSTN-U1097,outlook.exe,PROCESS_START,18.3,115
EP011818,2026-06-29 14:30:00,U1028,john.hill,WKSTN-U1028,Chrome,PROCESS_START,16.4,278
EP024267,2026-06-29 14:29:00,U1059,daniel.perez98,WKSTN-U1059,explorer.exe,PROCESS_START,,205
EP011815,2026-06-29 14:38:00,U1028,john.hill,WKSTN-U1028,Slack,PROCESS_START,25.9,399
EP028286,2026-06-29 14:24:00,U1069,,WKSTN-U1069,notepad.exe,PROCESS_START,31.9,866
EP039784,2026-06-29 14:53:00,U1096,david.allen76,WKSTN-U1096,Excel,PROCESS_START,12.6,567
EP037647,2026-06-29 14:48:00,U1091,linda.robinson,WKSTN-U1091,,PROCESS_START,2.6,668
EP034937,2026-06-29 14:39:00,U1085,BARBARA.WALKER67,WKSTN-U1085,CHROME.EXE,PROCESS_START,26.3,250
EP008220,2026-06-29 14:32:00,U1020,andrew.thomas36,WKSTN-U1020,notepad.exe,process_start,23.6,341
EP008670,2026-06-29 15:10:00,U1021,jessica.walker,WKSTN-U1021,Docker Desktop,PROCESS_START,13.4,558
EP014297,2026-06-29 15:06:00,U1034,thomas.allen63,WKSTN-U1034,teams.exe	,PROCESS_START,2.0,609
EP009126,2026-06-29 15:01:00,U1022,sandra.brown,WKSTN-U1022,Chrome,PROCESS_START,17.8,149
EP029500,2026-06-29 15:01:00,U1072,kenneth.lopez,WKSTN-U1072,word,PROCESS_START,9.1,689
EP035816,2026-06-29 15:10:00,U1087,charles.sanchez,WKSTN-U1087,chrome.exe,PROCESS_START,24.6,482
EP033164,2026-06-29 15:09:00,U1081,margaret.davis,WKSTN-U1081,Wireshark,process_start,16.6,255
EP003136,2026-06-29 15:13:00,U1008,joshua.hernandez,WKSTN-U1008,,PROCESS_START,29.9,339
EP011817,2026-06-29 15:02:00,U1028,john.hill,WKSTN-U1028,Docker Desktop,PROCESS_START,28.0,507
EP023852,2026-06-29 15:12:00,U1058,jennifer.ramirez18,WKSTN-U1058,Salesforce,PROCESS_START,32.7,679
EP039367,2026-06-29 15:15:00,U1095,richard.thomas74,WKSTN-U1095,Excel,PROCESS_START,19.9,677
EP034505,2026-06-29 14:58:00,U1084,joshua.taylor,WKSTN-U1084,outlook.exe,PROCESS_START,21.8,453
EP011385,2026-06-29 15:00:00,U1027,patricia.brown75,WKSTN-U1027,Chrome,PROCESS_START,26.9,503
EP024268,2026-06-29 15:00:00,U1059,daniel.perez98,WKSTN-U1059,Chrome,PROCESS_START,13.5,871
EP000787,2026-06-29 15:15:00,U1002,donna.ramirez,WKSTN-U1002,notepad.exe,PROCESS_START,18.5,600
EP014690,2026-06-29 15:18:00,U1035,nancy.rodriguez82,WKSTN-U1035,explorer.exe,PROCESS_START,13.4,156
EP017879,2026-06-29 15:11:00,U1043,thomas.williams91,WKSTN-U1043,teams.exe,PROCESS_START,33.7,123
EP010017,2026-06-29 15:08:00,U1024,emily.miller,WKSTN-U1024,chrome.exe,PROCESS_START,20.7,330
EP010463,2026-06-29 15:02:00,U1025,betty.brown22,WKSTN-U1025,Chrome,PROCESS_START,15.3,240
EP021459,2026-06-29 15:14:00,U1052,paul.taylor,WKSTN-U1052,Outlook,PROCESS_START,10.0,109
EP016274,2026-06-29 15:18:00,U1039,mark.thomas,WKSTN-U1039,chrome.exe,,21.1,633
EP008669,2026-06-29 15:09:00,U1021,jessica.walker,WKSTN-U1021,Git,PROCESS_START,18.2,269
EP028690,2026-06-29 15:19:00,U1070,,WKSTN-U1070,chrome.exe,PROCESS_START,2.8,492
EP006378,2026-06-29 15:14:00,U1016,patricia.thomas,WKSTN-U1016,chrome.exe,PROCESS_START,6.5,243
EP031071,2026-06-29 15:03:00,U1076,john.torres,WKSTN-U1076,explorer.exe,PROCESS_START,13.1,853
EP023073,2026-06-29 15:06:00,U1056,anthony.clark,WKSTN-U1056,chrome.exe,PROCESS_START,4.5,733
EP037204,2026-06-29 15:47:00,U1090,mary.hill,WKSTN-U1090,Terminal,PROCESS_START,30.8,509
EP005526,2026-06-29 15:28:00,U1014,james.taylor,WKSTN-U1014,explorer.exe,PROCESS_START,29.9,214
EP026255,2026-06-29 15:41:00,U1064,matthew.wright55,WKSTN-U1064,DocuSign,PROCESS_START,27.3,802
EP001590,2026-06-29 15:38:00,U1004,elizabeth.wilson98,WKSTN-U1004,EXPLORER.EXE,process_start,24.4,810
EP008222,2026-06-29 15:27:00,U1020,andrew.thomas36,WKSTN-U1020,explorer.exe,,8.6,90
EP009574,2026-06-29 15:41:00,U1023,richard.wright,WKSTN-U1023,Jenkins,PROCESS_START,15.7,319
EP006882,2026-06-29 15:21:00,U1017,emily.hernandez34,WKSTN-U1017,notepad.exe,PROCESS_START,18.4,764
EP038972,2026-06-29 15:36:00,U1094,elizabeth.lewis69,WKSTN-U1094,Active Directory Console,PROCESS_START,9.4,882
EP007346,2026-06-29 15:19:00,U1018,betty.white57,WKSTN-U1018,Git,PROCESS_START,25.4,354
EP038099,2026-06-29 15:25:00,U1092,,WKSTN-U1092,,PROCESS_START,7.1,437
EP033162,2026-06-29 15:29:00,U1081,margaret.davis,WKSTN-U1081,Slack,PROCESS_START,14.7,837
EP013511,2026-06-29 15:40:00,U1032,paul.wright91,WKSTN-U1032,Workday,PROCESS_START,3.2,399
EP035382,2026-06-29 15:25:00,U1086,  steven.thompson53 ,WKSTN-U1086,outlook.exe,PROCESS_START,5.6,897
EP037203,2026-06-29 15:29:00,U1090,mary.hill,WKSTN-U1090,outlook.exe,PROCESS_START,2.4,N/A
EP008673,2026-06-29 15:28:00,U1021,jessica.walker,WKSTN-U1021,Docker Desktop,PROCESS_START,21.1,329
EP021067,2026-06-29 15:34:00,U1051,sandra.king72,WKSTN-U1051,chrome.exe,PROCESS_START,31.1,621
EP038974,2026-06-29 15:21:00,U1094,elizabeth.lewis69,WKSTN-U1094,Active Directory Console,PROCESS_START,25.0,541
EP040578,2026-06-29 15:34:00,U1098,nancy.wright49	,WKSTN-U1098,chrome.exe,PROCESS_START,9.8,653
EP023451,2026-06-29 15:32:00,U1057,nancy.sanchez,WKSTN-U1057,explorer.exe,PROCESS_START,,785
EP017880,2026-06-29 15:41:00,U1043,thomas.williams91,WKSTN-U1043,Excel,PROCESS_START,32.7,
EP021460,2026-06-29 15:29:00,U1052,paul.taylor,WKSTN-U1052,teams.exe,PROCESS_START,3.9,400
EP021066,2026-06-29 15:38:00,U1051,sandra.king72	,WKSTN-U1051,,PROCESS_START,21.8,607
EP011387,2026-06-29 15:21:00,U1027,patricia.brown75,WKSTN-U1027,Docker Desktop,PROCESS_START,3.1,407
EP032728,2026-06-29 15:30:00,U1080,joseph.jackson91,  WKSTN-U1080 ,explorer.exe,PROCESS_START,4.5,370
EP023074,2026-06-29 15:23:00,U1056,ANTHONY.CLARK,WKSTN-U1056,explorer.exe,PROCESS_START,9.8,211
EP025478,2026-06-29 16:17:00,U1062,william.martin,WKSTN-U1062,Chrome,PROCESS_START,8.1,806
EP010906,2026-06-29 15:55:00,U1026,elizabeth.gonzalez,WKSTN-U1026,chrome.exe,PROCESS_START,8.0,712
EP032727,2026-06-29 15:56:00,U1080,joseph.jackson91,WKSTN-U1080,notepad.exe,PROCESS_START,14.2,831
EP001201,2026-06-29 15:56:00,U1003,kenneth.clark29,WKSTN-U1003,chrome.exe,PROCESS_START,20.3,175
EP014295,2026-06-29 16:07:00,U1034,thomas.allen63,WKSTN-U1034,Workday,PROCESS_START,12.8,170
EP040580,2026-06-29 16:03:00,U1098,nancy.wright49,WKSTN-U1098,Excel,PROCESS_START,11.6,881
EP028687,2026-06-29 15:50:00,U1070,betty.thomas40,WKSTN-U1070,chrome.exe,PROCESS_START,4.3,556
EP009575,2026-06-29 15:54:00,U1023,richard.wright,WKSTN-U1023,VSCode,PROCESS_START,6.8,121
EP024266,2026-06-29 16:06:00,U1059,daniel.perez98,WKSTN-U1059,outlook.exe,PROCESS_START,10.2,681
EP029094,2026-06-29 16:08:00,U1071,matthew.robinson35,WKSTN-U1071,Outlook,PROCESS_START,11.6,90
EP001200,2026-06-29 16:19:00,U1003,kenneth.clark29,WKSTN-U1003,outlook.exe,PROCESS_START,3.7,853
EP007343,2026-06-29 15:56:00,U1018,betty.white57,WKSTN-U1018,Jenkins,PROCESS_START,5.3,347
EP020676,2026-06-29 15:56:00,U1050,michael.ramirez,WKSTN-U1050,outlook.exe,PROCESS_START,,835
EP012698,2026-06-29 16:08:00,U1030,betty.rodriguez86,WKSTN-U1030,explorer.exe,process_start,20.0,190
EP027848,2026-06-29 16:03:00,U1068,susan.thompson34,WKSTN-U1068,Outlook,PROCESS_START,4.6,887
EP031075,2026-06-29 16:06:00,U1076,john.torres,WKSTN-U1076,Word,PROCESS_START,11.0,826
EP013105,2026-06-29 15:48:00,U1031,john.wright28,WKSTN-U1031,Excel,PROCESS_START,11.1,186
EP002771,2026-06-29 16:11:00,U1007,sarah.robinson82,WKSTN-U1007,,PROCESS_START,23.7,564
EP037649,2026-06-29 16:17:00,U1091,linda.robinson,WKSTN-U1091,Chrome,PROCESS_START,2.0,630
EP000362,2026-06-29 15:56:00,U1001,linda.johnson95,,chrome.exe,PROCESS_START,17.7,444
EP001202,2026-06-29 16:21:00,U1003,kenneth.clark29,WKSTN-U1003,chrome.exe,PROCESS_START,4.3,397
EP023450,2026-06-29 16:03:00,U1057,nancy.sanchez,WKSTN-U1057,,PROCESS_START,29.5,498
EP028692,2026-06-29 15:55:00,U1070,betty.thomas40	,WKSTN-U1070,Word,PROCESS_START,4.0,277
EP037644,2026-06-29 16:10:00,U1091,linda.robinson,WKSTN-U1091,Slack,PROCESS_START,15.2,312
EP032729,2026-06-29 16:19:00,U1080,joseph.jackson91,WKSTN-U1080,PuTTY,PROCESS_START,9.5,518
EP003541,2026-06-29 17:34:00,U1009,daniel.brown,WKSTN-U1009,Outlook,PROCESS_START,20.2,436
EP004288,2026-06-29 17:10:00,U1011,donna.ramirez75,WKSTN-U1011,outlook.exe,PROCESS_START,22.8,261
EP031873,2026-06-29 16:30:00,U1078,michelle.miller,WKSTN-U1078,  Chrome ,PROCESS_START,17.1,758
EP041356,2026-06-29 17:08:00,U1100,daniel.brown38,WKSTN-U1100,notepad.exe,PROCESS_START,29.0,840
EP029893,2026-06-29 16:23:00,U1073,michael.gonzalez,WKSTN-U1073	,teams.exe,PROCESS_START,21.6,898
EP035383,2026-06-29 16:40:00,U1086,steven.thompson53,WKSTN-U1086,explorer.exe,PROCESS_START,1.9,698
EP029093,2026-06-29 16:47:00,U1071,matthew.robinson35,WKSTN-U1071,explorer.exe,PROCESS_START,21.5,220
EP009570,2026-06-29 17:07:00,U1023,richard.wright,WKSTN-U1023,explorer.exe,PROCESS_START,28.0,839
EP001198,2026-06-29 16:33:00,U1003,kenneth.clark29,WKSTN-U1003,chrome.exe,PROCESS_START,22.0,399
EP023853,2026-06-29 16:39:00,U1058,jennifer.ramirez18,WKSTN-U1058,explorer.exe,PROCESS_START,32.0,256
EP027847,2026-06-29 17:13:00,U1068,susan.thompson34,WKSTN-U1068,Chrome,PROCESS_START,21.9,854
EP006879,2026-06-29 16:33:00,U1017,emily.hernandez34,WKSTN-U1017,Chrome,PROCESS_START,14.7,158
EP031461,2026-06-29 16:21:00,U1077,kimberly.harris58,WKSTN-U1077,notepad.exe,PROCESS_START,,703
EP016273,2026-06-29 17:27:00,U1039,mark.thomas,WKSTN-U1039,chrome.exe,PROCESS_START,24.0,140
EP013508,2026-06-29 16:40:00,U1032,paul.wright91,WKSTN-U1032,teams.exe,PROCESS_START,29.8,439
EP040577,2026-06-29 16:45:00,U1098,nancy.wright49,WKSTN-U1098,,PROCESS_START,30.6,539
EP019876,2026-06-29 16:25:00,U1048,jennifer.thomas87,WKSTN-U1048,Chrome,PROCESS_START,8.2,235
EP017881,2026-06-29 17:28:00,U1043,thomas.williams91,WKSTN-U1043,Excel,PROCESS_START,21.8,537
EP037648,2026-06-29 17:06:00,U1091,linda.robinson,WKSTN-U1091,notepad.exe,PROCESS_START,29.0,846
EP000784,2026-06-29 16:25:00,U1002,donna.ramirez,WKSTN-U1002,SAP	,PROCESS_START,24.2,408
EP017877,2026-06-29 17:00:00,U1043,thomas.williams91,WKSTN-U1043,  teams.exe ,PROCESS_START,1.7,361
EP005942,2026-06-29 16:46:00,U1015,lisa.hernandez,WKSTN-U1015,SAP,PROCESS_START,23.1,798
EP037645,2026-06-29 16:22:00,U1091,linda.robinson,WKSTN-U1091,chrome.exe,PROCESS_START,22.3,438
EP013507,2026-06-29 17:14:00,U1032,paul.wright91,WKSTN-U1032,chrome.exe,PROCESS_START,7.5,155
EP020264,2026-06-29 16:34:00,U1049,michelle.jones59,WKSTN-U1049,Zoom,PROCESS_START,23.7,454
EP003155,2026-06-30 08:08:00,U1008,  joshua.hernandez ,WKSTN-U1008,Chrome,PROCESS_START,21.9,164
EP000379,2026-06-30 08:14:00,U1001,linda.johnson95,WKSTN-U1001,Chrome,PROCESS_START,1.2,485
EP034958,2026-06-30 07:32:00,U1085,barbara.walker67,WKSTN-U1085	,explorer.exe,PROCESS_START,34.1,877
EP011407,2026-06-30 08:12:00,U1027,patricia.brown75,WKSTN-U1027,outlook.exe,PROCESS_START,28.0,499
EP028308,2026-06-30 08:07:00,U1069,,WKSTN-U1069,Chrome,PROCESS_START,30.0,853
EP032744,2026-06-30 08:15:00,U1080,joseph.jackson91,WKSTN-U1080,outlook.exe,PROCESS_START,15.3,791
EP022694,2026-06-30 07:41:00,U1055,patricia.wilson54,WKSTN-U1055,Zoom,PROCESS_START,30.1,629
EP003542,2026-06-29 18:07:00,U1009,daniel.brown,WKSTN-U1009,,PROCESS_START,7.5,423
EP028304,2026-06-30 07:56:00,U1069,jessica.clark,WKSTN-U1069,teams.exe,PROCESS_START,27.4,335
EP034527,2026-06-30 08:00:00,U1084,joshua.taylor,WKSTN-U1084,Wireshark,PROCESS_START,18.0,253
EP037205,2026-06-29 17:41:00,U1090,mary.hill,  WKSTN-U1090 ,Slack,PROCESS_START,20.8,698
EP011388,2026-06-29 17:48:00,U1027,patricia.brown75,WKSTN-U1027,Slack,process_start,10.7,582
EP028306,2026-06-30 07:54:00,U1069,jessica.clark,WKSTN-U1069,notepad.exe,PROCESS_START,28.0,705
EP003158,2026-06-30 07:28:00,U1008,joshua.hernandez,WKSTN-U1008,chrome.exe,PROCESS_START,8.6,791
EP038562,2026-06-30 08:04:00,U1093,sarah.clark44,WKSTN-U1093,Terminal,PROCESS_START,5.5,84
EP006881,2026-06-29 17:42:00,U1017,emily.hernandez34,WKSTN-U1017,Git,PROCESS_START,18.4,862
EP009125,2026-06-29 17:38:00,U1022,sandra.brown,WKSTN-U1022,Chrome,PROCESS_START,1.7,854
EP026720,2026-06-30 07:56:00,U1065,michael.ramirez47,WKSTN-U1065,Word,PROCESS_START,5.0,376
EP025887,2026-06-30 07:43:00,U1063,john.nguyen,WKSTN-U1063,teams.exe,PROCESS_START,8.9,549
EP010486,2026-06-30 08:07:00,U1025,betty.brown22,WKSTN-U1025,VSCode,PROCESS_START,,205
EP025494,2026-06-30 07:30:00,U1062,WILLIAM.MARTIN,WKSTN-U1062,outlook.exe,PROCESS_START,21.6,356
EP038990,2026-06-30 07:54:00,U1094,elizabeth.lewis69,WKSTN-U1094,outlook.exe,PROCESS_START,6.0,131
EP024283,2026-06-30 08:01:00,U1059,daniel.perez98,WKSTN-U1059,Chrome,PROCESS_START,20.0,511
EP010042,2026-06-30 07:48:00,U1024,,WKSTN-U1024,Chrome,PROCESS_START,27.0,132
EP026278,2026-06-30 08:11:00,U1064,matthew.wright55,WKSTN-U1064,notepad.exe,PROCESS_START,9.2,237
EP003927,2026-06-30 08:56:00,U1010,susan.young51,WKSTN-U1010,Excel,PROCESS_START,30.6,734
EP011411,2026-06-30 08:48:00,U1027,patricia.brown75,WKSTN-U1027	,outlook.exe,PROCESS_START,18.3,672
EP015100,2026-06-30 08:31:00,U1036,linda.jones,WKSTN-U1036,Excel,PROCESS_START,33.4,203
EP014706,2026-06-30 08:53:00,U1035,NANCY.RODRIGUEZ82,WKSTN-U1035,notepad.exe,PROCESS_START,7.7,439
EP021089,2026-06-30 08:43:00,U1051,sandra.king72,WKSTN-U1051,Zoom	,PROCESS_START,16.3,380
EP007364,2026-06-30 08:38:00,U1018,betty.white57,WKSTN-U1018,outlook.exe,PROCESS_START,2.3,731
EP039385,2026-06-30 08:36:00,U1095,richard.thomas74,WKSTN-U1095,teams.exe,PROCESS_START,29.5,105
EP032746,2026-06-30 08:56:00,U1080,joseph.jackson91,WKSTN-U1080,Slack,process_start,3.6,444
EP014708,2026-06-30 09:05:00,U1035,nancy.rodriguez82,WKSTN-U1035,,PROCESS_START,32.9,692
